match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating
665322,9994,10000,2009/2010,8/1/09 0:00,DRAW,63,68.5,63.5,64.66666667,67,73
665323,8571,8635,2009/2010,8/1/09 0:00,AWAY_WIN,71.5,66,71,0,71,64
665411,8342,8635,2009/2010,10/4/09 0:00,HOME_WIN,71.5,70,69,68.33333333,71,73
665417,8203,9994,2009/2010,10/3/09 0:00,HOME_WIN,67.33333333,65.5,64.66666667,57.5,61,70
665421,9993,10001,2009/2010,10/3/09 0:00,HOME_WIN,63.5,62.5,65,64.5,67,64
665425,8342,9991,2009/2010,10/18/09 0:00,HOME_WIN,69.5,68.5,67.66666667,68.5,71,73
665427,9987,8203,2009/2010,10/18/09 0:00,AWAY_WIN,65.5,68,57.66666667,65,70,64
665429,10000,9993,2009/2010,10/17/09 0:00,HOME_WIN,62.5,63.66666667,64.5,63.66666667,64,67
665430,9994,9984,2009/2010,10/17/09 0:00,DRAW,64.5,68,65,65,62,73
665435,10001,9985,2009/2010,10/17/09 0:00,HOME_WIN,77,64,68.5,63.5,70,67
665438,9985,10000,2009/2010,10/24/09 0:00,DRAW,63.66666667,67,63.33333333,70,67,63
665443,9984,8571,2009/2010,10/24/09 0:00,DRAW,64,65,63.5,65,64,62
665445,8203,8635,2009/2010,10/25/09 0:00,AWAY_WIN,74,65.5,67.75,57.66666667,71,70
665536,8635,9994,2009/2010,10/31/09 0:00,HOME_WIN,67.5,74,57.5,68.6,61,71
665541,9991,9993,2009/2010,11/1/09 0:00,AWAY_WIN,62.5,69.5,65,67.66666667,64,71
665543,8571,8203,2009/2010,10/31/09 0:00,HOME_WIN,65.5,64,57.66666667,63.33333333,70,64
665548,9985,8342,2009/2010,11/8/09 0:00,HOME_WIN,69,77,67.6,66.2,73,70
665554,9984,10001,2009/2010,11/7/09 0:00,HOME_WIN,64,65,65,64,67,62
665556,9994,8571,2009/2010,11/7/09 0:00,DRAW,64,67.66666667,63.33333333,0,64,61
665570,8635,9999,2009/2010,11/21/09 0:00,HOME_WIN,62.5,73.5,60,68.6,64,71
665574,10000,8203,2009/2010,11/22/09 0:00,HOME_WIN,65.5,64,59.33333333,60.66666667,70,67
665575,9991,9985,2009/2010,11/21/09 0:00,HOME_WIN,71.5,69,66.75,66.66666667,70,71
665586,8635,8571,2009/2010,11/27/09 0:00,HOME_WIN,66,72.66666667,63.66666667,70.6,67,71
665591,9991,9984,2009/2010,11/28/09 0:00,HOME_WIN,0,70,64,68,62,71
665596,9993,9999,2009/2010,11/28/09 0:00,HOME_WIN,66,67.5,61.5,65.6,64,66
665598,9985,9993,2009/2010,12/5/09 0:00,DRAW,67.5,69,65.6,70.66666667,66,71
665603,9984,8635,2009/2010,12/6/09 0:00,AWAY_WIN,72,64,70.6,63.75,71,64
665604,9994,8342,2009/2010,12/6/09 0:00,AWAY_WIN,70,68,69.4,66,72,61
665619,10000,9984,2009/2010,12/13/09 0:00,HOME_WIN,0,67,64.4,61,64,67
665626,8635,8342,2009/2010,2/3/10 0:00,HOME_WIN,70,73,69.6,70.6,72,71
665632,9994,9991,2009/2010,12/19/09 0:00,AWAY_WIN,69,68,68,66,71,61
665633,8571,10001,2009/2010,12/19/09 0:00,DRAW,64,65.5,63,64,67,67
665634,8203,9993,2009/2010,2/2/10 0:00,HOME_WIN,67.5,65.66666667,65.5,60.5,66,62
665326,8342,9994,2009/2010,8/9/09 0:00,HOME_WIN,68.5,70,64,67.66666667,73,73
665327,8635,9984,2009/2010,8/8/09 0:00,HOME_WIN,67.5,71.5,64.33333333,71,62,71
665329,10000,9987,2009/2010,8/8/09 0:00,DRAW,65.5,64,65.25,63.66666667,64,67
665330,9991,8203,2009/2010,8/9/09 0:00,HOME_WIN,67,70,60.33333333,67,61,71
665332,10001,8571,2009/2010,8/8/09 0:00,DRAW,67,63,63,63,64,67
665333,9993,9985,2009/2010,8/7/09 0:00,DRAW,69.33333333,69,69.33333333,64.75,70,64
665639,8342,9984,2009/2010,12/26/09 0:00,HOME_WIN,64,70,64.75,69.5,64,72
665641,9985,9994,2009/2010,12/26/09 0:00,HOME_WIN,68,72.33333333,64.66666667,67.6,61,71
665647,9991,8635,2009/2010,12/27/09 0:00,DRAW,73,68.66666667,70.6,68,71,71
665653,8635,10000,2009/2010,12/30/09 0:00,HOME_WIN,67,72.66666667,64,70.6,67,71
665655,9984,9985,2009/2010,12/29/09 0:00,HOME_WIN,72.5,64,68,64.5,71,64
665657,9994,9993,2009/2010,12/30/09 0:00,HOME_WIN,67.5,67,65.16666667,65,66,61
665659,8571,8342,2009/2010,12/30/09 0:00,AWAY_WIN,70,66,69.4,63.66666667,72,67
665666,9985,8635,2009/2010,1/17/10 0:00,AWAY_WIN,73,74.5,70.6,69.5,71,71
665672,9993,9984,2009/2010,1/17/10 0:00,AWAY_WIN,64,67.5,64.66666667,65.6,64,66
665674,9987,8342,2009/2010,1/24/10 0:00,HOME_WIN,70,66.33333333,69.33333333,63.75,72,67
665675,10000,9997,2009/2010,1/23/10 0:00,HOME_WIN,63,65.5,62.5,64,67,67
665679,9994,9999,2009/2010,1/23/10 0:00,AWAY_WIN,64.66666667,65.5,60.66666667,65,64,61
665680,8571,9993,2009/2010,1/23/10 0:00,HOME_WIN,67.5,65.5,65.2,63.5,66,67
665681,8203,9985,2009/2010,1/24/10 0:00,DRAW,74.5,65.66666667,70,60.33333333,71,62
665686,9985,8571,2009/2010,1/31/10 0:00,HOME_WIN,65.5,70,63.5,72.5,67,71
665687,9997,10001,2009/2010,2/3/10 0:00,AWAY_WIN,65,63,65.5,62.5,67,67
665689,9991,10000,2009/2010,1/31/10 0:00,AWAY_WIN,67,70,64,66.66666667,67,71
665695,9993,8635,2009/2010,1/29/10 0:00,AWAY_WIN,73,67.66666667,70.75,65.6,71,66
665698,8635,9997,2009/2010,2/6/10 0:00,AWAY_WIN,63,75,61.75,70.25,67,71
665699,9987,9985,2009/2010,2/7/10 0:00,HOME_WIN,77,68.33333333,70.6,65.5,71,67
665700,10000,8342,2009/2010,2/7/10 0:00,DRAW,70,65.5,69.16666667,64,72,67
665702,9984,9999,2009/2010,2/6/10 0:00,HOME_WIN,64.66666667,62,60.66666667,64.75,64,64
665704,9994,8203,2009/2010,2/6/10 0:00,HOME_WIN,66,65,60.33333333,66,62,73
665712,9985,10001,2009/2010,2/14/10 0:00,HOME_WIN,65,72,64.66666667,70.33333333,67,71
665719,9984,9994,2009/2010,3/6/10 0:00,HOME_WIN,65,64,64,64.75,73,64
665721,9991,8342,2009/2010,2/14/10 0:00,DRAW,69,69,69.66666667,68,72,71
665727,9993,10000,2009/2010,3/7/10 0:00,DRAW,67,69,64,64.85714286,67,66
665728,8342,9985,2009/2010,2/21/10 0:00,HOME_WIN,74.5,69,65.66666667,69.6,71,72
665729,8635,8203,2009/2010,2/21/10 0:00,HOME_WIN,66.5,72,60.66666667,70.25,62,71
665730,9987,9994,2009/2010,2/19/10 0:00,HOME_WIN,65,68.33333333,66,65.5,73,67
665733,8571,9984,2009/2010,2/20/10 0:00,HOME_WIN,62,65.5,64.75,64,64,60.5
665737,9997,8342,2009/2010,2/28/10 0:00,DRAW,70,63,69.6,61.75,72,67
665739,9984,9987,2009/2010,2/27/10 0:00,HOME_WIN,68,64,65.5,64.75,57,64
665741,8203,8571,2009/2010,2/27/10 0:00,DRAW,65.5,66.5,63.66666667,60.66666667,67,62
665745,8635,9987,2009/2010,3/14/10 0:00,HOME_WIN,68.66666667,73,63.75,70.5,67,72
665749,10000,9985,2009/2010,3/14/10 0:00,DRAW,74,67,69.5,64,71,67
665753,8571,9994,2009/2010,3/14/10 0:00,HOME_WIN,64.5,65.5,64.5,63.66666667,73,67
665757,10001,9984,2009/2010,3/14/10 0:00,HOME_WIN,64,59.5,64.75,64.66666667,64,67
665334,8635,10001,2009/2010,8/15/09 0:00,HOME_WIN,62,73,63.25,71,67,71
665335,9987,9991,2009/2010,8/15/09 0:00,DRAW,69,65.5,67,64.25,71,64
665337,9984,10000,2009/2010,8/15/09 0:00,DRAW,64,67.5,63.33333333,64.33333333,67,62
665340,8203,8342,2009/2010,8/15/09 0:00,HOME_WIN,68,65.5,67.2,60.33333333,73,61
665763,9987,8571,2009/2010,3/21/10 0:00,DRAW,65.5,63.66666667,63.66666667,65.66666667,67,67
665767,9984,9997,2009/2010,3/21/10 0:00,HOME_WIN,63,64.5,64.25,65,58,64
665771,8203,10000,2009/2010,3/21/10 0:00,HOME_WIN,67,66.5,63.33333333,61.33333333,67,62
665775,9993,8342,2009/2010,3/21/10 0:00,AWAY_WIN,68.5,66.5,69.75,65,72,66
665342,8342,8571,2009/2010,8/23/09 0:00,DRAW,66,68,63,67.25,64,73
665345,10000,8635,2009/2010,8/22/09 0:00,AWAY_WIN,0,63,69.75,63.5,71,67
665346,9991,9994,2009/2010,8/22/09 0:00,HOME_WIN,68.5,69,64.66666667,66.66666667,73,71
665349,9993,8203,2009/2010,8/22/09 0:00,AWAY_WIN,65.5,67.5,60.33333333,65.4,61,64
665352,8635,9985,2009/2010,8/30/09 0:00,DRAW,74.5,0,70.5,70.2,70,71
665353,9987,9993,2009/2010,8/30/09 0:00,DRAW,69,62.5,64.6,63.66666667,64,64
665354,9984,8342,2009/2010,8/30/09 0:00,AWAY_WIN,70,70,67.4,64.33333333,65,62
665357,8571,9991,2009/2010,8/29/09 0:00,HOME_WIN,69,66,66.66666667,63.5,71,64
665360,10001,10000,2009/2010,8/28/09 0:00,AWAY_WIN,63.66666667,65,63.66666667,63.66666667,67,67
665361,8342,9987,2009/2010,9/13/09 0:00,DRAW,68,70,63.25,67.25,64,65
665362,9985,8203,2009/2010,9/12/09 0:00,HOME_WIN,65.5,74.5,60.33333333,71.33333333,61,70
665364,10000,8571,2009/2010,9/12/09 0:00,AWAY_WIN,66,64,63.5,63.5,64,67
665366,9991,9999,2009/2010,9/12/09 0:00,HOME_WIN,67.5,69,60,66.5,64,71
665368,9993,9994,2009/2010,9/13/09 0:00,HOME_WIN,68,62.5,64.66666667,64.5,73,64
665370,8635,9991,2009/2010,9/20/09 0:00,DRAW,69.5,74,66.5,68.8,71,71
665374,9984,9993,2009/2010,9/19/09 0:00,AWAY_WIN,62.5,64,64.5,64.75,64,62
665376,9994,9985,2009/2010,9/19/09 0:00,AWAY_WIN,69.33333333,67.33333333,70,65,70,73
665380,10001,8342,2009/2010,9/20/09 0:00,AWAY_WIN,70,66.33333333,68.5,65,73,67
665384,8342,10000,2009/2010,9/23/09 0:00,HOME_WIN,64.5,68,63.66666667,68.5,67,73
665385,9985,9984,2009/2010,9/23/09 0:00,DRAW,64.5,69.33333333,64,68.5,62,70
665393,9993,8571,2009/2010,9/23/09 0:00,HOME_WIN,66,62.5,63.5,64.5,64,64
665396,8635,9993,2009/2010,9/27/09 0:00,HOME_WIN,62.5,72,64.5,69,64,71
665402,9984,8203,2009/2010,9/28/09 0:00,HOME_WIN,65.5,64.5,59,64.75,70,62
665405,8571,9985,2009/2010,9/26/09 0:00,AWAY_WIN,72,66,68.66666667,63.5,70,64
838468,8571,8342,2010/2011,7/31/10 0:00,HOME_WIN,70,65,70.25,61.33333333,73,68
838473,8635,6351,2010/2011,7/31/10 0:00,HOME_WIN,62,72,59.4,72.25,60,72
838476,9987,9993,2010/2011,8/1/10 0:00,HOME_WIN,0,70.33333333,65,67.5,66,60
838581,8342,9991,2010/2011,10/3/10 0:00,HOME_WIN,69,71,67.33333333,69.66666667,71,54
838582,9985,8635,2010/2011,10/3/10 0:00,HOME_WIN,74,70.66666667,72.66666667,68.25,72,69
838585,9994,9993,2010/2011,10/2/10 0:00,HOME_WIN,66.5,0,64.33333333,64,62,72
838586,8571,6351,2010/2011,10/2/10 0:00,HOME_WIN,61.5,65,58.8,59.33333333,64,68
838587,8203,9987,2010/2011,10/1/10 0:00,DRAW,69.5,66,67.5,64.6,60,69
838588,9989,9984,2010/2011,10/2/10 0:00,AWAY_WIN,65,70.5,65,63,65,70
838590,9991,8571,2010/2011,10/16/10 0:00,HOME_WIN,66,69,60,65.66666667,68,71
838591,9987,9985,2010/2011,10/17/10 0:00,HOME_WIN,70.66666667,68.33333333,68.5,67.5,69,60
838593,9993,9989,2010/2011,10/16/10 0:00,DRAW,68.5,64,63.75,64.25,65,62
838594,10000,8342,2010/2011,10/15/10 0:00,AWAY_WIN,71,64.66666667,69.66666667,65.5,65,69
838596,6351,9997,2010/2011,10/16/10 0:00,HOME_WIN,0,65,63.4,59.75,68,60
838597,10001,8203,2010/2011,10/16/10 0:00,DRAW,66,69.5,64.6,64.5,69,68
838598,9984,8635,2010/2011,10/17/10 0:00,HOME_WIN,73.5,65,72.25,65,72,65
838599,8635,10001,2010/2011,10/24/10 0:00,HOME_WIN,67.66666667,74,64.5,72.66666667,63,72
838600,9985,9991,2010/2011,10/24/10 0:00,HOME_WIN,69,70.66666667,68,68.25,71,63
838603,9994,8342,2010/2011,10/24/10 0:00,HOME_WIN,71,67,69.33333333,64,65,72
838604,8571,9987,2010/2011,10/22/10 0:00,HOME_WIN,68.33333333,65,67.5,60,60,68
838605,8203,9993,2010/2011,10/23/10 0:00,HOME_WIN,66.5,66.5,64.66666667,64.6,62,69
838606,9989,10000,2010/2011,10/23/10 0:00,DRAW,67,67.33333333,64.33333333,64.75,69,65
838607,9984,6351,2010/2011,10/23/10 0:00,HOME_WIN,65,65,59.75,65,60,65
838621,8342,9985,2010/2011,10/31/10 0:00,DRAW,70.66666667,71,68.25,69.4,69,65
838622,9991,8203,2010/2011,10/30/10 0:00,HOME_WIN,66.5,69,64.6,65.66666667,69,71
838623,9987,8635,2010/2011,10/31/10 0:00,AWAY_WIN,73.5,70.33333333,72.33333333,67.5,72,60
838625,10000,9994,2010/2011,10/30/10 0:00,DRAW,67,66,64,64.33333333,63,69
838632,10001,9984,2010/2011,10/30/10 0:00,HOME_WIN,65,67.33333333,64.75,64.5,65,68
838635,8635,8342,2010/2011,11/7/10 0:00,DRAW,71,73.5,69,72.33333333,65,72
838636,9985,6351,2010/2011,11/6/10 0:00,AWAY_WIN,61.5,70.66666667,59.75,69,60,63
838639,9997,10000,2010/2011,11/6/10 0:00,AWAY_WIN,66,60,65.5,64.33333333,69,59
838640,8571,9993,2010/2011,11/6/10 0:00,HOME_WIN,69,65,64.2,60,62,68
838644,10001,9987,2010/2011,11/5/10 0:00,DRAW,70.33333333,67.33333333,67.5,65,60,68
838646,9984,9991,2010/2011,11/7/10 0:00,AWAY_WIN,68.5,65,63,64.75,71,65
838651,8342,9989,2010/2011,11/13/10 0:00,HOME_WIN,67.33333333,71,63.75,69,70,73
838652,9991,8635,2010/2011,11/14/10 0:00,AWAY_WIN,73.5,69,72.33333333,63,72,71
838654,9987,9984,2010/2011,11/13/10 0:00,HOME_WIN,65,69.25,65,67,65,60
838656,9993,9985,2010/2011,11/13/10 0:00,AWAY_WIN,70.66666667,69,68.25,64,63,62
838657,10000,8571,2010/2011,11/14/10 0:00,DRAW,65,66,60,65.5,58,69
838658,9986,10001,2010/2011,11/13/10 0:00,AWAY_WIN,67.33333333,0,64.66666667,61,68,58
838661,6351,8203,2010/2011,1/18/11 0:00,AWAY_WIN,63.5,63,65,61.25,69,64
838664,8342,9984,2010/2011,11/21/10 0:00,AWAY_WIN,65,71,65.25,69,65,73
838665,9991,10001,2010/2011,11/20/10 0:00,DRAW,67.33333333,68.5,64.66666667,66,68,71
838667,9993,8635,2010/2011,11/20/10 0:00,AWAY_WIN,73.5,66.5,69,64,72,62
838669,10000,9985,2010/2011,11/21/10 0:00,HOME_WIN,68.5,66.33333333,63.8,64.33333333,63,69
838671,9986,9987,2010/2011,11/20/10 0:00,AWAY_WIN,69.25,63,67,59.5,60,58
838673,9994,8203,2010/2011,11/20/10 0:00,HOME_WIN,66.33333333,67,64.6,62.6,69,63
838675,9989,9997,2010/2011,11/20/10 0:00,AWAY_WIN,0,68,63.5,63.75,49,70
838676,6351,8571,2010/2011,11/20/10 0:00,HOME_WIN,65,64,60,60.5,58,60
838680,9987,9991,2010/2011,11/26/10 0:00,AWAY_WIN,69.5,71.33333333,66.66666667,66.75,72,68
838681,9997,8342,2010/2011,11/28/10 0:00,HOME_WIN,69,60,68,63,72,55
838684,8571,9994,2010/2011,1/18/11 0:00,DRAW,68,65,63.75,62,72,68
838686,8203,10000,2010/2011,11/28/10 0:00,DRAW,67.33333333,65,64.33333333,64,69,69
838688,10001,6351,2010/2011,11/27/10 0:00,DRAW,63,66.66666667,60.5,63.5,64,68
838689,9984,9993,2010/2011,11/27/10 0:00,DRAW,66.5,66,62.25,65.33333333,64,65
838692,8342,10001,2010/2011,12/5/10 0:00,HOME_WIN,66.66666667,68,63.66666667,69.33333333,68,72
838694,9993,9987,2010/2011,12/5/10 0:00,AWAY_WIN,71.33333333,68,66.75,62.25,68,64
838695,9997,8571,2010/2011,12/4/10 0:00,HOME_WIN,65,60,62,63.4,68,55
838696,10000,8635,2010/2011,12/5/10 0:00,AWAY_WIN,74,66.5,72.33333333,64.5,72,69
838699,9994,9985,2010/2011,12/3/10 0:00,HOME_WIN,68.66666667,68,69.5,65,64,63
838702,6351,9991,2010/2011,12/4/10 0:00,AWAY_WIN,69.5,63,67.5,60.5,72,64
838707,8635,9994,2010/2011,12/12/10 0:00,DRAW,68,73,65,69.33333333,72,72
838709,9985,9997,2010/2011,12/11/10 0:00,HOME_WIN,0,69,63.4,69.5,55,64
838712,9987,6351,2010/2011,12/11/10 0:00,HOME_WIN,63,71.33333333,60.5,66.75,64,68
838714,8203,8342,2010/2011,12/10/10 0:00,AWAY_WIN,68,66.5,68,64.8,72,69
838716,10001,9993,2010/2011,12/11/10 0:00,DRAW,64.5,66.66666667,62.8,63.66666667,64,68
838718,9984,10000,2010/2011,12/11/10 0:00,AWAY_WIN,68.5,65.66666667,64.33333333,65.5,69,65
838478,8342,9997,2010/2011,8/7/10 0:00,HOME_WIN,60,71,64,69.75,68,73
838481,9993,9984,2010/2011,8/8/10 0:00,DRAW,65,63,64.75,64.2,65,66
838482,10000,8203,2010/2011,8/7/10 0:00,AWAY_WIN,66.33333333,66.33333333,64.6,64.5,69,69
838489,6351,10001,2010/2011,8/7/10 0:00,AWAY_WIN,64,62,64.5,59.4,68,64
838720,8342,8635,2010/2011,12/19/10 0:00,AWAY_WIN,73,68,73,68,72,72
838721,9993,9991,2010/2011,2/16/11 0:00,DRAW,69,66.5,69,63.25,72,64
838723,9997,8203,2010/2011,2/23/11 0:00,AWAY_WIN,63.5,60,64.6,63.33333333,69,59
838725,10000,10001,2010/2011,12/18/10 0:00,HOME_WIN,67,67.33333333,63.5,64.33333333,68,69
838727,9994,9984,2010/2011,2/2/11 0:00,HOME_WIN,64.5,68,65.5,64.25,65,72
838728,8571,9985,2010/2011,12/17/10 0:00,HOME_WIN,69,66,69.5,65.33333333,64,68
838732,6351,9986,2010/2011,12/18/10 0:00,HOME_WIN,62,66,63.5,60.5,58,64
838734,9991,8342,2010/2011,12/26/10 0:00,AWAY_WIN,69,69,68.33333333,66.66666667,64,72
838735,9987,9997,2010/2011,2/2/11 0:00,DRAW,60,71,64.25,65.25,59,68
838739,6351,10000,2010/2011,2/2/11 0:00,AWAY_WIN,67.33333333,61.5,64.5,60.5,69,64
838741,10001,9994,2010/2011,2/16/11 0:00,AWAY_WIN,68,68.5,63.5,62.33333333,63,68
838742,9984,9985,2010/2011,12/26/10 0:00,HOME_WIN,66.33333333,66.5,69.25,65.5,64,65
838748,9985,8203,2010/2011,2/26/11 0:00,HOME_WIN,63.5,69,64.6,69.5,69,64
838750,9993,6351,2010/2011,12/29/10 0:00,DRAW,61.5,64.5,60.5,63,64,64
838752,9997,9984,2010/2011,2/27/11 0:00,AWAY_WIN,65,60,65.5,63.4,62,59
838753,10000,9991,2010/2011,12/30/10 0:00,DRAW,69,66.33333333,67.5,64.5,72,69
838754,9994,9987,2010/2011,12/30/10 0:00,DRAW,71,68,67.25,64.75,68,72
838755,8571,8635,2010/2011,12/29/10 0:00,AWAY_WIN,74,65,72.33333333,62,72,68
838759,8635,9985,2010/2011,1/23/11 0:00,HOME_WIN,71,73,70.2,72.33333333,64,72
838761,9991,9994,2010/2011,1/23/11 0:00,HOME_WIN,0,70,63.75,67.5,72,72
838764,9987,8571,2010/2011,1/22/11 0:00,HOME_WIN,65,71,62,67.25,68,68
838765,9993,10000,2010/2011,1/22/11 0:00,HOME_WIN,68.5,64.5,64.33333333,62.5,69,64
838767,9986,8203,2010/2011,1/22/11 0:00,DRAW,63.5,63,65,63,69,64
838768,6351,8342,2010/2011,1/21/11 0:00,AWAY_WIN,69,66,68.2,60.5,64,64
838770,10001,9997,2010/2011,1/22/11 0:00,HOME_WIN,63,66.66666667,63.5,64,55,68
838772,9984,9989,2010/2011,1/22/11 0:00,HOME_WIN,67.25,64.5,61.66666667,65.5,65,65
838773,8342,9993,2010/2011,1/29/11 0:00,HOME_WIN,65.5,69,62.66666667,67.2,64,64
838774,9985,10001,2010/2011,1/29/11 0:00,HOME_WIN,66.66666667,72,63,69.33333333,68,64
838775,9997,9991,2010/2011,1/30/11 0:00,DRAW,69,63,69,63.4,72,59
838777,10000,9987,2010/2011,1/28/11 0:00,AWAY_WIN,71,65,65.25,64.5,68,69
838778,9994,6351,2010/2011,1/29/11 0:00,AWAY_WIN,66,68,62,63.75,64,72
838780,8571,9984,2010/2011,1/29/11 0:00,HOME_WIN,64,64,65.5,64.25,65,68
838783,9989,9986,2010/2011,1/29/11 0:00,HOME_WIN,63,67.25,63,62.66666667,64,65
838789,8635,9997,2010/2011,2/5/11 0:00,HOME_WIN,63,74,63.4,72.33333333,59,72
838790,9991,9989,2010/2011,2/4/11 0:00,HOME_WIN,67.33333333,67.5,62.66666667,65,68,72
838791,9987,8342,2010/2011,2/6/11 0:00,HOME_WIN,0,71,68.2,65.25,64,68
838792,9993,9994,2010/2011,2/6/11 0:00,DRAW,68,68,64.25,62.8,72,64
838794,9986,10000,2010/2011,2/5/11 0:00,HOME_WIN,67.33333333,63,64.5,63,69,64
838796,6351,9985,2010/2011,2/6/11 0:00,AWAY_WIN,72,66.5,69.33333333,62.75,64,64
838798,10001,8571,2010/2011,2/5/11 0:00,HOME_WIN,64,66,64.25,62.66666667,58,68
838800,9984,8203,2010/2011,2/5/11 0:00,AWAY_WIN,66,65.66666667,64.2,65.5,69,65
838802,8342,10000,2010/2011,2/12/11 0:00,HOME_WIN,68.5,68,64.5,67.6,69,64
838804,8635,9984,2010/2011,2/12/11 0:00,HOME_WIN,66,71,65.25,72.33333333,65,72
838806,9985,9987,2010/2011,2/13/11 0:00,AWAY_WIN,69,74,66.75,69.5,68,64
838808,9997,6351,2010/2011,2/12/11 0:00,DRAW,66.5,63,61.66666667,63,64,59
838809,9994,9986,2010/2011,2/12/11 0:00,DRAW,63,66,63,63.75,64,63
838810,8571,9991,2010/2011,2/13/11 0:00,AWAY_WIN,68.33333333,64,68,64.66666667,72,58
838814,9989,9993,2010/2011,2/12/11 0:00,DRAW,68,67.33333333,63,63.5,64,69
838815,8342,9994,2010/2011,2/19/11 0:00,HOME_WIN,68,68,63.75,68.33333333,63,64
838817,9991,9985,2010/2011,2/20/11 0:00,HOME_WIN,70,69,69.2,68,64,72
838819,9987,8203,2010/2011,2/19/11 0:00,HOME_WIN,66,69,64.6,66.4,69,68
838820,9993,8571,2010/2011,2/19/11 0:00,HOME_WIN,64,68,64.66666667,62.75,58,64
838822,10000,9989,2010/2011,2/19/11 0:00,DRAW,70,68.5,64.33333333,64.66666667,69,69
838823,9986,9997,2010/2011,2/19/11 0:00,HOME_WIN,63,63,63.4,63,59,64
838825,6351,9984,2010/2011,2/19/11 0:00,DRAW,66.5,66,65.25,61.66666667,65,64
838827,10001,8635,2010/2011,2/20/11 0:00,HOME_WIN,74,65.5,72.33333333,64,72,63
838829,8635,9987,2010/2011,3/4/11 0:00,DRAW,71.5,73,67.2,71.5,68,72
838830,9985,8342,2010/2011,3/6/11 0:00,DRAW,68,72,68.33333333,70.2,64,64
838832,9997,9993,2010/2011,3/5/11 0:00,HOME_WIN,64.5,65.66666667,62.75,64,64,59
838833,9994,10000,2010/2011,3/5/11 0:00,HOME_WIN,65.5,66,63.33333333,64.75,69,72
838835,8571,9986,2010/2011,3/5/11 0:00,HOME_WIN,63,64,62.75,64.66666667,64,58
838838,8203,9991,2010/2011,3/5/11 0:00,DRAW,69,66.5,67.5,65,72,69
838839,9989,6351,2010/2011,3/6/11 0:00,DRAW,66.33333333,69,62,64.33333333,64,69
838841,9984,10001,2010/2011,3/5/11 0:00,AWAY_WIN,66.66666667,65.66666667,64,66,63,65
838853,8342,8571,2010/2011,3/12/11 0:00,HOME_WIN,64,68,65,68.4,68,64
838855,9987,10001,2010/2011,3/12/11 0:00,AWAY_WIN,66.66666667,71,64,67.75,63,68
838857,9993,8203,2010/2011,3/12/11 0:00,DRAW,66.5,66.5,64.75,62.75,69,64
838859,10000,9997,2010/2011,3/12/11 0:00,AWAY_WIN,65.66666667,65.5,64,62.5,59,69
838862,9994,9989,2010/2011,3/12/11 0:00,DRAW,67.5,66,64,64.75,69,72
838864,6351,8635,2010/2011,3/12/11 0:00,DRAW,74,66,71.5,61.5,72,64
838491,8635,9993,2010/2011,8/14/10 0:00,HOME_WIN,63,73.5,64.2,72.25,66,72
838493,9985,9994,2010/2011,8/14/10 0:00,DRAW,67,67,65,68.75,72,69
838494,9991,6351,2010/2011,8/14/10 0:00,HOME_WIN,64,69,60.5,68,64,71
838499,10001,10000,2010/2011,8/14/10 0:00,DRAW,66,64,64.5,64.5,69,68
838500,9984,8342,2010/2011,8/15/10 0:00,HOME_WIN,71,65,69.75,64.75,73,65
838867,8635,9991,2010/2011,3/20/11 0:00,HOME_WIN,69,72.5,68,71.66666667,72,72
838869,9985,9993,2010/2011,3/20/11 0:00,HOME_WIN,61,72,63.8,70.2,64,69
838872,8571,10000,2010/2011,3/19/11 0:00,DRAW,68,64,63.5,62,69,68
838873,8203,6351,2010/2011,3/20/11 0:00,HOME_WIN,66,65,61.5,64.8,64,69
838874,9989,8342,2010/2011,3/20/11 0:00,DRAW,68,69,68.66666667,63.25,64,69
838875,10001,9986,2010/2011,3/20/11 0:00,DRAW,63,64.66666667,63,63.66666667,64,63
838876,9984,9987,2010/2011,3/20/11 0:00,AWAY_WIN,71,65.66666667,67.75,66,68,65
838503,8342,8203,2010/2011,8/22/10 0:00,AWAY_WIN,66.33333333,69,64.6,69.75,69,73
838504,9993,10001,2010/2011,8/21/10 0:00,DRAW,64,69,64.5,64.28571429,68,62
838506,9997,9985,2010/2011,8/20/10 0:00,HOME_WIN,65,0,68.4,64,69,59
838508,10000,9984,2010/2011,8/21/10 0:00,HOME_WIN,65,66.33333333,64.75,64.5,65,69
838511,9994,8635,2010/2011,8/21/10 0:00,AWAY_WIN,67,0,68.5,65.2,72,72
838515,6351,9987,2010/2011,8/22/10 0:00,AWAY_WIN,70,64,65.25,60,60,64
838517,8635,10000,2010/2011,8/28/10 0:00,DRAW,67,74,64.5,70.66666667,69,72
838519,9991,9993,2010/2011,8/29/10 0:00,HOME_WIN,66,68.5,64.4,67,62,71
838521,9986,6351,2010/2011,8/28/10 0:00,HOME_WIN,65,63,58.33333333,63,64,58
838523,8203,9997,2010/2011,8/28/10 0:00,DRAW,0,66.33333333,64.25,64.6,59,69
838524,10001,8342,2010/2011,8/29/10 0:00,AWAY_WIN,0,64,70,64.5,73,68
838526,9984,9994,2010/2011,8/28/10 0:00,DRAW,67,64,65.25,64.75,72,65
838528,8342,9987,2010/2011,9/12/10 0:00,DRAW,68.33333333,0,67.5,70,60,73
