,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating
4682,1989064,10261,9826,2015/2016,2016-04-30 00:00:00,HOME_WIN,73.0,78.0,75.75,73.25
4683,1989065,8466,8456,2015/2016,2016-05-01 00:00:00,HOME_WIN,76.5,76.5,80.75,76.4
4684,1989066,10194,8472,2015/2016,2016-04-30 00:00:00,DRAW,76.5,0.0,74.4,75.75
4685,1989067,10003,8650,2015/2016,2016-05-01 00:00:00,HOME_WIN,77.0,79.0,71.4,76.5
4686,1989068,9817,10252,2015/2016,2016-04-30 00:00:00,HOME_WIN,74.5,76.5,71.2,72.0
4687,1989069,8659,8654,2015/2016,2016-04-30 00:00:00,AWAY_WIN,75.6666666667,71.5,77.25,74.0
4688,1989070,10252,10261,2015/2016,2016-05-07 00:00:00,DRAW,78.0,75.5,73.25,70.75
4689,1989071,8678,8659,2015/2016,2016-05-07 00:00:00,DRAW,72.0,72.5,74.0,71.5
4690,1989072,9826,10194,2015/2016,2016-05-07 00:00:00,HOME_WIN,0.0,72.0,75.75,75.75
4691,1989073,8197,8668,2015/2016,2016-05-07 00:00:00,HOME_WIN,79.5,78.6666666667,73.25,75.25
4692,1989074,8650,9817,2015/2016,2016-05-08 00:00:00,HOME_WIN,76.5,75.5,74.0,77.3333333333
4693,1989075,8456,9825,2015/2016,2016-05-08 00:00:00,DRAW,84.0,80.5,79.75,80.0
4694,1989076,9850,10260,2015/2016,2016-05-07 00:00:00,AWAY_WIN,82.0,73.0,80.6666666667,73.75
4695,1989077,8472,8455,2015/2016,2016-05-07 00:00:00,HOME_WIN,85.0,76.5,81.0,74.4
4696,1989078,8586,8466,2015/2016,2016-05-08 00:00:00,AWAY_WIN,76.5,79.5,76.4,79.4
4697,1989079,8654,10003,2015/2016,2016-05-07 00:00:00,AWAY_WIN,69.0,76.0,75.6666666667,77.25
4698,1987597,9825,10252,2015/2016,2016-05-15 00:00:00,HOME_WIN,75.5,84.0,66.5,79.6
4699,1987598,8455,8197,2015/2016,2016-05-15 00:00:00,DRAW,76.0,74.0,75.25,80.25
4701,1987600,10260,8678,2015/2016,2016-05-17 00:00:00,HOME_WIN,73.3333333333,77.3333333333,71.5,75.0
4702,1987601,10261,8586,2015/2016,2016-05-15 00:00:00,HOME_WIN,79.5,76.0,79.0,75.4
4703,1987602,8466,9826,2015/2016,2016-05-15 00:00:00,HOME_WIN,74.5,76.5,74.0,76.4
4704,1987603,10194,8654,2015/2016,2016-05-15 00:00:00,HOME_WIN,75.6666666667,74.5,76.8,77.0
4705,1987604,10003,8456,2015/2016,2016-05-15 00:00:00,DRAW,80.5,0.0,80.0,76.3333333333
4706,1987605,9817,8472,2015/2016,2016-05-15 00:00:00,DRAW,71.5,76.5,69.75,74.0
4707,1987606,8659,8650,2015/2016,2016-05-15 00:00:00,DRAW,75.5,72.0,73.0,74.0
4708,1988740,10252,8472,2015/2016,2015-08-29 00:00:00,DRAW,74.5,74.5,75.4,76.0
4709,1988741,8678,8197,2015/2016,2015-08-29 00:00:00,DRAW,72.5,73.75,74.75,71.5
4710,1988742,8455,9826,2015/2016,2015-08-29 00:00:00,AWAY_WIN,75.0,86.0,76.0,80.5
4711,1988743,8650,8654,2015/2016,2015-08-29 00:00:00,AWAY_WIN,75.0,82.0,75.6,77.4
4712,1988744,8456,9817,2015/2016,2015-08-29 00:00:00,HOME_WIN,73.5,87.0,75.6666666667,80.75
4713,1988745,10261,9825,2015/2016,2015-08-29 00:00:00,AWAY_WIN,83.5,76.0,78.6,76.25
4714,1988746,8466,9850,2015/2016,2015-08-30 00:00:00,HOME_WIN,75.0,77.5,73.0,74.5
4715,1988747,10194,8659,2015/2016,2015-08-29 00:00:00,AWAY_WIN,80.0,78.0,74.25,75.75
4716,1988748,10003,10260,2015/2016,2015-08-30 00:00:00,HOME_WIN,83.5,77.5,80.0,76.75
4717,1988749,8586,8668,2015/2016,2015-08-29 00:00:00,DRAW,78.0,78.0,77.5,78.6
4718,1988750,9825,10194,2015/2016,2015-09-12 00:00:00,HOME_WIN,76.5,83.5,74.5,78.6
4719,1988751,9826,8456,2015/2016,2015-09-12 00:00:00,AWAY_WIN,84.0,77.0,80.75,75.25
4720,1988752,8668,8455,2015/2016,2015-09-12 00:00:00,HOME_WIN,86.0,78.0,80.2,75.8
4721,1988753,8197,10252,2015/2016,2015-09-13 00:00:00,HOME_WIN,74.5,74.3333333333,77.6666666667,74.3333333333
4722,1988754,10260,8650,2015/2016,2015-09-12 00:00:00,HOME_WIN,80.0,81.0,77.4,79.3333333333
4723,1988755,9850,8678,2015/2016,2015-09-12 00:00:00,HOME_WIN,71.3333333333,75.0,71.6666666667,73.0
4724,1988756,8472,8586,2015/2016,2015-09-13 00:00:00,AWAY_WIN,77.5,77.5,78.4,75.0
4725,1988757,9817,10003,2015/2016,2015-09-12 00:00:00,HOME_WIN,77.5,73.5,76.75,75.4
4726,1988758,8659,8466,2015/2016,2015-09-12 00:00:00,DRAW,77.0,76.0,75.8,73.0
4727,1988759,8654,10261,2015/2016,2015-09-14 00:00:00,HOME_WIN,78.0,75.5,76.25,75.6
4728,1988760,10252,8659,2015/2016,2015-09-19 00:00:00,AWAY_WIN,78.0,74.5,73.0,76.5
4729,1988761,8678,8472,2015/2016,2015-09-19 00:00:00,HOME_WIN,77.5,71.75,74.25,73.0
4730,1988762,8455,9825,2015/2016,2015-09-19 00:00:00,HOME_WIN,83.5,86.0,78.6,80.5
4731,1988763,8650,9850,2015/2016,2015-09-20 00:00:00,DRAW,75.0,82.5,73.0,80.5
4732,1988764,8456,8654,2015/2016,2015-09-19 00:00:00,AWAY_WIN,75.5,87.0,74.5,80.5
4733,1988765,10261,9817,2015/2016,2015-09-19 00:00:00,AWAY_WIN,73.5,75.5,75.25,76.25
4734,1988766,8466,10260,2015/2016,2015-09-20 00:00:00,AWAY_WIN,81.3333333333,77.5,80.75,74.8
4735,1988767,10194,8197,2015/2016,2015-09-19 00:00:00,DRAW,74.3333333333,71.0,74.75,75.5
4736,1988768,10003,8668,2015/2016,2015-09-19 00:00:00,DRAW,77.3333333333,77.5,72.25,76.75
4737,1988769,8586,9826,2015/2016,2015-09-20 00:00:00,HOME_WIN,77.0,77.5,74.25,78.4
4738,1988770,8197,9825,2015/2016,2015-09-26 00:00:00,AWAY_WIN,83.5,74.0,80.0,74.75
4739,1988771,8650,10252,2015/2016,2015-09-26 00:00:00,HOME_WIN,74.5,79.5,76.5,80.5
4740,1988772,10260,8472,2015/2016,2015-09-26 00:00:00,HOME_WIN,76.0,81.3333333333,75.2,80.6666666667
4741,1988773,10261,8455,2015/2016,2015-09-26 00:00:00,DRAW,81.0,74.5,80.5,71.75
4742,1988774,8466,10003,2015/2016,2015-09-26 00:00:00,HOME_WIN,78.0,77.5,76.75,78.2
4743,1988775,10194,8678,2015/2016,2015-09-26 00:00:00,HOME_WIN,72.5,71.0,73.0,75.75
4744,1988776,8586,8456,2015/2016,2015-09-26 00:00:00,HOME_WIN,87.0,77.5,80.2,78.4
4745,1988777,9817,9826,2015/2016,2015-09-27 00:00:00,AWAY_WIN,71.0,74.5,75.25,75.25
4746,1988778,8659,8668,2015/2016,2015-09-28 00:00:00,AWAY_WIN,78.0,78.0,71.75,73.6666666667
4747,1988779,8654,9850,2015/2016,2015-09-26 00:00:00,DRAW,75.0,75.5,73.75,75.0
4748,1988780,9825,10260,2015/2016,2015-10-04 00:00:00,HOME_WIN,81.0,83.5,80.5,78.6
4749,1988781,10252,10194,2015/2016,2015-10-03 00:00:00,AWAY_WIN,75.5,74.5,75.5,75.0
4750,1988782,8678,9817,2015/2016,2015-10-03 00:00:00,DRAW,74.5,72.3333333333,75.25,73.0
4751,1988783,8455,8466,2015/2016,2015-10-03 00:00:00,AWAY_WIN,77.5,83.0,78.2,82.5
4752,1988784,9826,8659,2015/2016,2015-10-03 00:00:00,HOME_WIN,78.0,74.0,73.0,75.25
4753,1988785,8668,8650,2015/2016,2015-10-04 00:00:00,DRAW,79.5,78.0,80.5,72.25
4754,1988786,8456,10261,2015/2016,2015-10-03 00:00:00,HOME_WIN,74.5,87.0,71.75,80.6
4755,1988787,9850,8197,2015/2016,2015-10-03 00:00:00,AWAY_WIN,74.5,75.0,74.5,73.0
4756,1988788,8472,8654,2015/2016,2015-10-03 00:00:00,DRAW,75.5,76.0,75.0,73.2
4757,1988789,10003,8586,2015/2016,2015-10-04 00:00:00,DRAW,78.0,78.0,78.2,77.25
4758,1988790,8455,10252,2015/2016,2015-10-17 00:00:00,HOME_WIN,74.5,85.0,76.6666666667,80.75
4759,1988791,9826,8654,2015/2016,2015-10-17 00:00:00,AWAY_WIN,75.5,74.0,73.6,75.25
4760,1988792,8668,10260,2015/2016,2015-10-17 00:00:00,AWAY_WIN,81.0,78.0,80.8,76.25
4761,1988793,8456,8678,2015/2016,2015-10-17 00:00:00,HOME_WIN,73.0,81.0,73.0,81.0
4762,1988794,10261,9850,2015/2016,2015-10-18 00:00:00,HOME_WIN,79.0,74.5,73.75,75.8
4763,1988795,8466,8197,2015/2016,2015-10-17 00:00:00,DRAW,75.0,77.5,74.5,78.2
4764,1988796,10003,10194,2015/2016,2015-10-19 00:00:00,AWAY_WIN,75.0,71.0,75.5,77.25
4765,1988797,8586,8650,2015/2016,2015-10-17 00:00:00,DRAW,76.0,79.0,80.25,79.75
4766,1988798,9817,9825,2015/2016,2015-10-17 00:00:00,AWAY_WIN,83.5,75.0,79.8,75.25
4767,1988799,8659,8472,2015/2016,2015-10-17 00:00:00,HOME_WIN,76.0,77.5,74.4,73.0
4769,483130,9827,7819,2008/2009,2008-08-09 00:00:00,HOME_WIN,69.6666666667,0.0,68.6666666667,79.0
4770,483131,9746,9831,2008/2009,2008-08-09 00:00:00,HOME_WIN,71.0,71.0,62.0,63.0
4772,483133,9748,9941,2008/2009,2008-08-10 00:00:00,HOME_WIN,70.0,85.0,68.6,76.3333333333
4773,483134,9829,9847,2008/2009,2008-08-09 00:00:00,HOME_WIN,69.0,71.0,71.0,69.5
4774,483135,8481,8639,2008/2009,2008-08-09 00:00:00,DRAW,70.0,64.0,72.6666666667,72.5
4776,483137,9874,9855,2008/2009,2008-08-09 00:00:00,AWAY_WIN,60.0,67.0,62.0,63.0
4777,483138,9873,9853,2008/2009,2008-08-09 00:00:00,HOME_WIN,69.0,67.3333333333,74.5,69.3333333333
4778,483219,8583,9748,2008/2009,2008-10-25 00:00:00,DRAW,85.0,74.0,77.0,69.0
4780,483221,8639,7819,2008/2009,2008-10-25 00:00:00,DRAW,79.0,74.0,68.0,64.25
4781,483222,8689,9830,2008/2009,2008-10-25 00:00:00,HOME_WIN,69.0,68.0,69.5,66.25
4782,483223,8592,9847,2008/2009,2008-10-26 00:00:00,AWAY_WIN,69.0,81.5,71.5,78.0
4783,483224,8481,9874,2008/2009,2008-10-26 00:00:00,DRAW,72.0,64.0,69.6666666667,70.0
4784,483225,9831,9827,2008/2009,2008-10-25 00:00:00,DRAW,82.0,71.0,79.0,63.3333333333
4786,483227,9853,9855,2008/2009,2008-10-26 00:00:00,AWAY_WIN,67.0,82.0,63.5,71.6666666667
4787,483228,9941,9829,2008/2009,2008-10-25 00:00:00,DRAW,64.0,70.0,67.0,65.8333333333
4789,483230,7819,9831,2008/2009,2008-10-29 00:00:00,DRAW,72.0,79.0,67.5,68.0
4790,483231,9855,8639,2008/2009,2008-10-29 00:00:00,DRAW,70.5,69.0,66.5,63.5
4792,483233,9829,8481,2008/2009,2008-10-29 00:00:00,HOME_WIN,60.5,71.0,70.0,67.0
4793,483234,9830,8592,2008/2009,2008-10-29 00:00:00,DRAW,79.5,69.0,78.0,69.3333333333
4794,483235,9847,9941,2008/2009,2008-10-29 00:00:00,AWAY_WIN,70.0,69.0,65.5,71.5
4795,483236,9853,8689,2008/2009,2008-10-29 00:00:00,AWAY_WIN,68.0,82.0,64.5,74.6666666667
4799,483240,9746,9829,2008/2009,2008-11-02 00:00:00,AWAY_WIN,64.0,64.0,64.0,63.0
4800,483241,8639,9830,2008/2009,2008-11-01 00:00:00,HOME_WIN,80.0,67.0,69.5,68.75
4801,483242,8689,9855,2008/2009,2008-11-01 00:00:00,DRAW,67.0,68.0,63.0,64.5
4803,483244,8592,9853,2008/2009,2008-11-01 00:00:00,HOME_WIN,82.0,79.5,71.25,78.0
4804,483245,8481,9827,2008/2009,2008-11-01 00:00:00,HOME_WIN,82.0,64.0,78.0,69.0
4805,483246,9831,9847,2008/2009,2008-11-01 00:00:00,HOME_WIN,71.0,71.0,71.0,63.3333333333
4806,483247,9851,9874,2008/2009,2008-11-02 00:00:00,HOME_WIN,67.0,72.5,69.6666666667,68.0
4807,483248,9941,7819,2008/2009,2008-11-01 00:00:00,AWAY_WIN,68.5,59.0,68.0,71.25
4808,483249,9827,8583,2008/2009,2008-11-08 00:00:00,HOME_WIN,64.0,82.0,70.25,79.0
4809,483250,7819,9746,2008/2009,2008-11-08 00:00:00,AWAY_WIN,0.0,79.0,65.6666666667,68.0
4810,483251,9855,8592,2008/2009,2008-11-08 00:00:00,AWAY_WIN,80.6666666667,68.0,78.0,63.5
4811,483252,8689,9831,2008/2009,2008-11-08 00:00:00,AWAY_WIN,70.0,68.0,63.3333333333,65.0
4812,483253,9829,9748,2008/2009,2008-11-08 00:00:00,AWAY_WIN,78.0,64.0,77.0,64.0
4814,483255,9847,8639,2008/2009,2008-11-09 00:00:00,HOME_WIN,67.0,71.0,66.5,71.0
4815,483256,9853,9851,2008/2009,2008-11-09 00:00:00,AWAY_WIN,77.0,78.5,61.0,70.3333333333
4817,483258,9873,8481,2008/2009,2008-11-09 00:00:00,AWAY_WIN,64.0,70.0,69.0,69.5
4818,483259,8583,9874,2008/2009,2008-11-15 00:00:00,HOME_WIN,72.0,64.0,69.0,72.6666666667
4819,483260,9746,9847,2008/2009,2008-11-15 00:00:00,AWAY_WIN,71.0,0.0,71.0,65.6666666667
4820,483261,8682,9873,2008/2009,2008-11-15 00:00:00,HOME_WIN,75.0,69.5,68.5,67.0
4821,483262,8639,9853,2008/2009,2008-11-15 00:00:00,HOME_WIN,78.5,74.0,75.0,63.3333333333
4822,483263,9748,9827,2008/2009,2008-11-16 00:00:00,HOME_WIN,0.0,81.5,79.0,68.0
4823,483264,8592,8689,2008/2009,2008-11-15 00:00:00,AWAY_WIN,68.0,81.0,64.0,78.0
4824,483265,8481,7819,2008/2009,2008-11-15 00:00:00,DRAW,68.3333333333,64.0,59.0,69.0
4825,483266,9831,9830,2008/2009,2008-11-16 00:00:00,HOME_WIN,63.5,71.0,69.5,63.3333333333
4826,483267,9851,9829,2008/2009,2008-11-16 00:00:00,HOME_WIN,71.0,72.5,66.6666666667,68.0
4828,483269,9827,9851,2008/2009,2008-11-22 00:00:00,DRAW,77.0,82.0,62.6666666667,79.0
4829,483270,7819,8583,2008/2009,2008-11-22 00:00:00,HOME_WIN,64.0,75.5,72.6666666667,68.0
4830,483271,9855,9746,2008/2009,2008-11-22 00:00:00,DRAW,0.0,67.0,65.6666666667,63.6666666667
4833,483274,9829,8682,2008/2009,2008-11-23 00:00:00,HOME_WIN,71.6666666667,64.0,67.0,69.6666666667
4834,483275,9830,8481,2008/2009,2008-11-23 00:00:00,AWAY_WIN,0.0,74.0,69.0,68.2
4835,483276,9847,9748,2008/2009,2008-11-22 00:00:00,HOME_WIN,81.5,71.0,68.0,71.0
4836,483277,9853,9831,2008/2009,2008-11-22 00:00:00,AWAY_WIN,70.0,78.5,63.3333333333,63.6666666667
4837,483278,9873,9874,2008/2009,2008-11-22 00:00:00,DRAW,72.0,75.0,69.6666666667,68.6666666667
4838,483279,8583,9829,2008/2009,2008-11-29 00:00:00,AWAY_WIN,75.0,63.0,68.6666666667,74.6666666667
4839,483280,9746,9830,2008/2009,2008-11-29 00:00:00,AWAY_WIN,70.0,0.0,68.0,68.0
4840,483281,8682,7819,2008/2009,2008-11-29 00:00:00,HOME_WIN,71.0,71.5,68.5,66.3333333333
4841,483282,8639,8689,2008/2009,2008-11-29 00:00:00,DRAW,74.0,71.0,69.6666666667,72.75
4842,483283,9748,9873,2008/2009,2008-11-29 00:00:00,DRAW,75.0,78.0,70.5,78.0
4843,483284,8481,9853,2008/2009,2008-11-30 00:00:00,AWAY_WIN,74.0,67.5,69.3333333333,70.0
4844,483285,9831,9855,2008/2009,2008-12-10 00:00:00,DRAW,67.0,74.5,64.5,70.6666666667
4845,483286,9851,9847,2008/2009,2008-11-30 00:00:00,HOME_WIN,77.0,75.0,71.3333333333,77.0
4846,483287,9874,9827,2008/2009,2008-11-29 00:00:00,DRAW,82.0,74.0,77.6666666667,69.0
4847,483288,9941,8592,2008/2009,2008-11-30 00:00:00,DRAW,81.0,79.0,76.75,71.5
4848,483289,9827,9873,2008/2009,2008-12-05 00:00:00,HOME_WIN,75.0,82.0,70.75,80.5
4849,483290,7819,9851,2008/2009,2008-12-06 00:00:00,DRAW,78.0,69.3333333333,78.0,68.5
4850,483291,9855,8583,2008/2009,2008-12-07 00:00:00,DRAW,63.0,60.0,74.6666666667,64.5
4851,483292,8639,9941,2008/2009,2008-12-06 00:00:00,DRAW,79.0,71.0,71.5,72.75
4852,483293,8689,8481,2008/2009,2008-12-07 00:00:00,HOME_WIN,0.0,74.0,72.5,69.75
4853,483294,8592,9831,2008/2009,2008-12-06 00:00:00,HOME_WIN,74.5,81.5,70.6666666667,76.75
4854,483295,9829,9874,2008/2009,2008-12-07 00:00:00,DRAW,68.0,75.0,69.0,68.6666666667
4855,483296,9847,8682,2008/2009,2008-12-07 00:00:00,HOME_WIN,71.5,77.0,66.5,71.3333333333
4857,483298,9830,9748,2008/2009,2008-12-06 00:00:00,HOME_WIN,0.0,68.0,73.6666666667,69.4
4858,483299,8583,9847,2008/2009,2008-12-13 00:00:00,AWAY_WIN,77.0,63.0,71.3333333333,70.6666666667
4859,483300,9746,8689,2008/2009,2008-12-14 00:00:00,AWAY_WIN,74.0,63.0,67.3333333333,68.3333333333
4860,483301,8682,9827,2008/2009,2008-12-13 00:00:00,AWAY_WIN,82.0,71.5,77.6666666667,66.0
4861,483302,9748,8592,2008/2009,2008-12-14 00:00:00,DRAW,80.0,85.0,76.75,78.0
4862,483303,8481,9855,2008/2009,2008-12-13 00:00:00,HOME_WIN,68.0,71.0,64.5,72.0
4863,483304,9831,8639,2008/2009,2008-12-14 00:00:00,AWAY_WIN,73.0,74.0,72.75,70.6666666667
4864,483305,9851,9830,2008/2009,2008-12-13 00:00:00,DRAW,71.5,75.0,70.0,77.0
4865,483306,9874,7819,2008/2009,2008-12-13 00:00:00,DRAW,69.3333333333,74.0,68.5,72.0
4866,483307,9941,9853,2008/2009,2008-12-13 00:00:00,HOME_WIN,74.5,79.0,68.6666666667,74.0
4867,483308,9873,9829,2008/2009,2008-12-13 00:00:00,HOME_WIN,75.0,75.0,70.0,71.3333333333
4868,483309,7819,9748,2008/2009,2008-12-20 00:00:00,AWAY_WIN,81.5,75.0,78.0,68.5
4869,483310,9855,8682,2008/2009,2008-12-20 00:00:00,HOME_WIN,71.5,69.0,66.5,64.3333333333
4870,483311,8639,9746,2008/2009,2008-12-20 00:00:00,HOME_WIN,0.0,74.0,67.0,72.75
4871,483312,8689,9851,2008/2009,2008-12-20 00:00:00,AWAY_WIN,78.0,74.0,69.5,69.75
4872,483313,8592,8481,2008/2009,2008-12-21 00:00:00,AWAY_WIN,71.0,80.0,70.5,76.75
4873,483314,9829,9827,2008/2009,2008-12-21 00:00:00,AWAY_WIN,82.0,75.0,80.5,67.6666666667
4874,483315,9830,9874,2008/2009,2008-12-20 00:00:00,DRAW,74.0,71.5,69.0,70.0
4875,483316,9847,9873,2008/2009,2008-12-21 00:00:00,DRAW,0.0,77.0,71.0,71.3333333333
4876,483317,9853,8583,2008/2009,2008-12-20 00:00:00,HOME_WIN,64.0,74.5,74.6666666667,65.3333333333
4877,483318,9941,9831,2008/2009,2008-12-20 00:00:00,DRAW,72.0,79.0,69.0,73.2
4879,483140,9855,9851,2008/2009,2008-08-17 00:00:00,HOME_WIN,0.0,67.0,68.0,62.0
4881,483142,8689,9748,2008/2009,2008-08-17 00:00:00,DRAW,85.0,68.0,78.0,66.25
4882,483143,8592,8583,2008/2009,2008-08-17 00:00:00,HOME_WIN,68.5,80.6666666667,70.25,75.3333333333
4883,483144,9830,9829,2008/2009,2008-08-16 00:00:00,DRAW,71.0,74.5,71.5,72.0
4884,483145,9831,8481,2008/2009,2008-08-16 00:00:00,HOME_WIN,60.5,71.0,72.5,62.0
4885,483146,9847,9827,2008/2009,2008-08-16 00:00:00,HOME_WIN,82.0,71.0,78.0,71.0
4886,483147,9853,9874,2008/2009,2008-08-16 00:00:00,HOME_WIN,67.0,82.0,63.0,74.6666666667
4888,483319,8583,8592,2008/2009,2009-01-10 00:00:00,AWAY_WIN,0.0,58.0,75.3333333333,74.25
4889,483320,9827,9847,2008/2009,2009-01-11 00:00:00,HOME_WIN,77.0,79.5,71.3333333333,77.3333333333
4890,483321,9746,9941,2008/2009,2009-01-10 00:00:00,AWAY_WIN,79.0,0.0,73.2,65.4
4892,483323,9748,8689,2008/2009,2009-01-10 00:00:00,DRAW,74.0,81.5,69.6666666667,78.0
4893,483324,9829,9830,2008/2009,2009-01-10 00:00:00,AWAY_WIN,71.0,75.0,70.0,67.25
4894,483325,8481,9831,2008/2009,2009-02-17 00:00:00,AWAY_WIN,74.0,0.0,69.0,70.0
4895,483326,9851,9855,2008/2009,2009-01-10 00:00:00,HOME_WIN,67.0,75.0,64.3333333333,77.0
4896,483327,9874,9853,2008/2009,2009-01-10 00:00:00,HOME_WIN,76.5,75.5,65.3333333333,69.0
4897,483328,9873,7819,2008/2009,2009-02-17 00:00:00,HOME_WIN,80.0,0.0,69.0,71.0
4898,483329,7819,9829,2008/2009,2009-01-18 00:00:00,DRAW,0.0,80.0,68.0,69.5
4899,483330,9855,9748,2008/2009,2009-01-17 00:00:00,AWAY_WIN,85.0,64.6666666667,73.6666666667,65.0
4900,483331,8639,9851,2008/2009,2009-01-18 00:00:00,HOME_WIN,75.0,73.0,77.0,72.75
4902,483333,8592,9746,2008/2009,2009-01-17 00:00:00,HOME_WIN,64.0,0.0,65.4,75.3333333333
4903,483334,9830,9827,2008/2009,2009-01-17 00:00:00,AWAY_WIN,79.5,67.0,77.3333333333,68.6666666667
4904,483335,9831,8583,2008/2009,2009-01-17 00:00:00,HOME_WIN,61.0,72.5,74.25,70.6666666667
4905,483336,9847,9874,2008/2009,2009-01-18 00:00:00,HOME_WIN,75.5,77.0,69.0,71.3333333333
4907,483338,9941,8481,2008/2009,2009-01-17 00:00:00,HOME_WIN,71.0,79.0,70.5,72.4
4908,483339,8583,8689,2008/2009,2009-01-31 00:00:00,DRAW,74.0,74.0,69.6666666667,74.6666666667
4909,483340,9827,8639,2008/2009,2009-02-01 00:00:00,DRAW,73.0,79.5,70.5,77.3333333333
4910,483341,9746,8481,2008/2009,2009-01-31 00:00:00,AWAY_WIN,71.0,0.0,72.0,64.8
4913,483344,9829,9855,2008/2009,2009-01-31 00:00:00,HOME_WIN,62.5,0.0,64.3333333333,69.0
4914,483345,9847,7819,2008/2009,2009-01-31 00:00:00,HOME_WIN,80.0,77.0,69.0,71.3333333333
4915,483346,9851,9941,2008/2009,2009-01-31 00:00:00,DRAW,79.0,75.0,71.5,77.0
4916,483347,9874,8592,2008/2009,2009-02-01 00:00:00,HOME_WIN,75.0,75.5,76.0,66.0
4917,483348,9873,9831,2008/2009,2009-01-31 00:00:00,HOME_WIN,74.5,74.5,74.0,71.3333333333
4918,483349,9855,9873,2008/2009,2009-02-08 00:00:00,DRAW,74.5,67.0,71.3333333333,65.5
4919,483350,9746,9851,2008/2009,2009-02-07 00:00:00,HOME_WIN,75.5,0.0,77.0,66.4
4920,483351,8639,9874,2008/2009,2009-02-07 00:00:00,HOME_WIN,75.5,71.0,66.0,71.3333333333
4921,483352,8689,9829,2008/2009,2009-02-07 00:00:00,DRAW,75.0,74.0,66.5,69.6666666667
4922,483353,8592,9827,2008/2009,2009-02-08 00:00:00,HOME_WIN,79.5,75.0,77.3333333333,76.0
4923,483354,8481,8583,2008/2009,2009-02-07 00:00:00,AWAY_WIN,69.0,71.0,74.6666666667,72.0
4924,483355,9830,9847,2008/2009,2009-02-07 00:00:00,AWAY_WIN,0.0,68.0,71.3333333333,68.0
4926,483357,9853,7819,2008/2009,2009-02-07 00:00:00,HOME_WIN,80.0,76.5,62.3333333333,70.75
4928,483359,8583,8639,2008/2009,2009-02-14 00:00:00,HOME_WIN,73.0,69.0,68.0,74.6666666667
4929,483360,9827,9855,2008/2009,2009-02-14 00:00:00,DRAW,0.0,79.5,65.5,77.6666666667
4930,483361,7819,8689,2008/2009,2009-02-14 00:00:00,DRAW,74.0,69.3333333333,68.5,69.0
4932,483363,9748,9746,2008/2009,2009-02-15 00:00:00,HOME_WIN,0.0,85.0,66.0,78.0
4933,483364,9829,8592,2008/2009,2009-02-15 00:00:00,AWAY_WIN,75.0,75.0,76.0,68.5
4934,483365,9847,9853,2008/2009,2009-02-14 00:00:00,HOME_WIN,76.5,0.0,72.75,71.3333333333
4935,483366,9851,8481,2008/2009,2009-02-14 00:00:00,DRAW,71.0,78.0,69.0,77.0
4936,483367,9874,9941,2008/2009,2009-02-15 00:00:00,AWAY_WIN,79.0,75.5,71.5,70.5
4938,483369,9855,9847,2008/2009,2009-02-21 00:00:00,DRAW,77.0,0.0,71.3333333333,65.5
4939,483370,9746,8583,2008/2009,2009-02-21 00:00:00,AWAY_WIN,69.0,0.0,68.5,67.4
4940,483371,8639,9829,2008/2009,2009-02-22 00:00:00,HOME_WIN,0.0,73.0,68.5,68.0
4941,483372,8689,9874,2008/2009,2009-02-21 00:00:00,AWAY_WIN,75.5,74.0,64.5,68.5
4942,483373,8592,8682,2008/2009,2009-02-22 00:00:00,DRAW,76.0,81.5,66.6666666667,76.0
4943,483374,8481,9748,2008/2009,2009-02-21 00:00:00,AWAY_WIN,0.0,0.0,71.5,70.5
4945,483376,9831,9851,2008/2009,2009-02-21 00:00:00,AWAY_WIN,78.0,74.5,72.0,70.6666666667
4946,483377,9853,9827,2008/2009,2009-02-22 00:00:00,DRAW,0.0,80.0,77.3333333333,70.75
4948,483379,8583,9941,2008/2009,2009-02-28 00:00:00,DRAW,79.0,69.0,71.5,70.6666666667
4949,483380,9827,8689,2008/2009,2009-03-01 00:00:00,HOME_WIN,0.0,79.5,68.5,77.6666666667
4950,483381,7819,8592,2008/2009,2009-03-01 00:00:00,AWAY_WIN,75.6666666667,75.0,73.3333333333,69.0
4951,483382,8682,9746,2008/2009,2009-02-28 00:00:00,HOME_WIN,0.0,76.0,65.25,66.6666666667
4952,483383,9748,9851,2008/2009,2009-03-01 00:00:00,DRAW,75.0,85.0,72.0,76.3333333333
4953,483384,9829,9853,2008/2009,2009-03-01 00:00:00,DRAW,76.5,71.0,74.0,69.25
4954,483385,9830,9855,2008/2009,2009-02-28 00:00:00,DRAW,0.0,69.5,65.5,69.2
4955,483386,9847,8481,2008/2009,2009-03-01 00:00:00,HOME_WIN,0.0,77.0,70.5,71.6666666667
4956,483387,9874,9831,2008/2009,2009-02-28 00:00:00,HOME_WIN,75.0,75.5,70.6666666667,66.0
4957,483388,9873,8639,2008/2009,2009-02-28 00:00:00,HOME_WIN,71.0,74.0,74.3333333333,70.75
4958,483389,9855,7819,2008/2009,2009-03-07 00:00:00,HOME_WIN,70.6666666667,0.0,68.0,67.75
4959,483391,9746,9874,2008/2009,2009-03-08 00:00:00,HOME_WIN,75.5,0.0,66.0,66.6666666667
4960,483392,8639,9748,2008/2009,2009-03-07 00:00:00,HOME_WIN,85.0,71.0,76.0,72.75
