,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Goalkeeper_rating,home_Goalkeeper_rating
19481,2015975,9773,10212,2015/2016,2016-01-24 00:00:00,HOME_WIN,75.0,83.0
19482,2015976,6367,10214,2015/2016,2016-01-23 00:00:00,HOME_WIN,75.0,71.0
19483,2015977,9807,7844,2015/2016,2016-01-24 00:00:00,DRAW,69.0,73.0
19484,2015978,10264,7841,2015/2016,2016-01-24 00:00:00,HOME_WIN,74.0,75.0
19486,2015818,10215,10238,2015/2016,2015-08-24 00:00:00,AWAY_WIN,67.0,67.0
19489,2015821,7842,8348,2015/2016,2015-08-23 00:00:00,HOME_WIN,78.0,75.0
19490,2015822,10212,9773,2015/2016,2015-08-22 00:00:00,DRAW,84.0,75.0
19491,2015823,10214,6367,2015/2016,2015-08-23 00:00:00,HOME_WIN,70.0,76.0
19492,2015824,7844,9807,2015/2016,2015-08-23 00:00:00,DRAW,73.0,76.0
19493,2015825,7841,10264,2015/2016,2015-08-21 00:00:00,HOME_WIN,73.0,73.0
19495,2015980,9768,10215,2015/2016,2016-01-30 00:00:00,HOME_WIN,71.0,81.0
19496,2015981,10212,9807,2015/2016,2016-02-01 00:00:00,AWAY_WIN,73.0,75.0
19497,2015982,8348,9772,2015/2016,2016-01-31 00:00:00,AWAY_WIN,82.0,68.0
19498,2015983,158085,6403,2015/2016,2016-01-31 00:00:00,DRAW,69.0,72.0
19499,2015984,8613,10264,2015/2016,2016-01-31 00:00:00,DRAW,70.0,69.0
19500,2015985,7842,9773,2015/2016,2016-01-30 00:00:00,AWAY_WIN,82.0,75.0
19501,2015986,7844,6367,2015/2016,2016-01-29 00:00:00,HOME_WIN,71.0,69.0
19502,2015987,10214,188163,2015/2016,2016-01-31 00:00:00,HOME_WIN,71.0,75.0
19503,2015988,7841,10238,2015/2016,2016-01-31 00:00:00,HOME_WIN,74.0,74.0
19505,2015990,6403,8613,2015/2016,2016-02-07 00:00:00,AWAY_WIN,69.0,69.0
19506,2015991,188163,7844,2015/2016,2016-02-06 00:00:00,DRAW,69.0,71.0
19507,2015992,10238,10212,2015/2016,2016-02-06 00:00:00,DRAW,75.0,74.0
19508,2015993,6367,8348,2015/2016,2016-02-07 00:00:00,AWAY_WIN,68.0,0.0
19509,2015994,9768,7841,2015/2016,2016-02-08 00:00:00,DRAW,74.0,81.0
19510,2015995,10215,10214,2015/2016,2016-02-07 00:00:00,DRAW,75.0,71.0
19511,2015996,9807,9772,2015/2016,2016-02-05 00:00:00,AWAY_WIN,82.0,73.0
19512,2015997,10264,7842,2015/2016,2016-02-08 00:00:00,HOME_WIN,75.0,75.0
19513,2015998,8613,10215,2015/2016,2016-02-14 00:00:00,DRAW,71.0,69.0
19514,2015999,8348,9807,2015/2016,2016-02-13 00:00:00,AWAY_WIN,73.0,68.0
19515,2016000,10212,10264,2015/2016,2016-02-14 00:00:00,AWAY_WIN,70.0,75.0
19516,2016001,7841,6403,2015/2016,2016-02-15 00:00:00,DRAW,69.0,74.0
19518,2016003,9772,9773,2015/2016,2016-02-12 00:00:00,AWAY_WIN,82.0,82.0
19519,2016004,7842,188163,2015/2016,2016-02-14 00:00:00,HOME_WIN,71.0,75.0
19520,2016005,7844,10238,2015/2016,2016-02-13 00:00:00,DRAW,74.0,69.0
19521,2016006,10214,9768,2015/2016,2016-02-13 00:00:00,AWAY_WIN,81.0,75.0
19524,2016009,9768,8613,2015/2016,2016-02-22 00:00:00,HOME_WIN,69.0,81.0
19525,2016010,6367,7842,2015/2016,2016-02-19 00:00:00,DRAW,75.0,69.0
19526,2016011,188163,10212,2015/2016,2016-02-21 00:00:00,AWAY_WIN,66.0,71.0
19527,2016012,9773,8348,2015/2016,2016-02-21 00:00:00,HOME_WIN,68.0,82.0
19528,2016013,10238,10214,2015/2016,2016-02-21 00:00:00,DRAW,75.0,74.0
19529,2016014,10215,7841,2015/2016,2016-02-20 00:00:00,AWAY_WIN,74.0,70.0
19530,2016015,10264,7844,2015/2016,2016-02-21 00:00:00,DRAW,69.0,70.0
19534,2016019,9807,9773,2015/2016,2016-02-28 00:00:00,AWAY_WIN,82.0,73.0
19536,2016021,8613,7841,2015/2016,2016-02-27 00:00:00,AWAY_WIN,74.0,69.0
19537,2016022,7842,10238,2015/2016,2016-02-27 00:00:00,HOME_WIN,74.0,75.0
19538,2016023,7844,9768,2015/2016,2016-02-29 00:00:00,DRAW,81.0,69.0
19539,2016024,8348,188163,2015/2016,2016-02-28 00:00:00,AWAY_WIN,66.0,68.0
19541,2016026,6367,9807,2015/2016,2016-03-06 00:00:00,DRAW,71.0,69.0
19542,2016027,9768,9772,2015/2016,2016-03-05 00:00:00,AWAY_WIN,73.0,81.0
19543,2016028,7841,7842,2015/2016,2016-03-07 00:00:00,AWAY_WIN,75.0,74.0
19544,2016029,10238,8348,2015/2016,2016-03-06 00:00:00,AWAY_WIN,68.0,74.0
19545,2016030,10215,7844,2015/2016,2016-03-06 00:00:00,HOME_WIN,69.0,70.0
19546,2016031,8613,10214,2015/2016,2016-03-06 00:00:00,AWAY_WIN,75.0,69.0
19547,2016032,10264,9773,2015/2016,2016-03-06 00:00:00,HOME_WIN,82.0,70.0
19548,2016033,6403,10212,2015/2016,2016-03-04 00:00:00,DRAW,75.0,69.0
19549,2016034,8348,10215,2015/2016,2016-03-13 00:00:00,DRAW,70.0,68.0
19550,2016035,10212,8613,2015/2016,2016-03-11 00:00:00,AWAY_WIN,69.0,75.0
19551,2016036,7844,6403,2015/2016,2016-03-13 00:00:00,AWAY_WIN,69.0,69.0
19553,2016038,9807,10264,2015/2016,2016-03-13 00:00:00,HOME_WIN,70.0,71.0
19555,2016040,7842,9768,2015/2016,2016-03-12 00:00:00,AWAY_WIN,81.0,75.0
19556,2016041,10214,7841,2015/2016,2016-03-13 00:00:00,HOME_WIN,74.0,75.0
19557,2016042,9773,6367,2015/2016,2016-03-12 00:00:00,HOME_WIN,63.0,82.0
19558,2016043,9768,158085,2015/2016,2016-03-19 00:00:00,HOME_WIN,72.0,81.0
19561,2016046,10214,7844,2015/2016,2016-03-20 00:00:00,HOME_WIN,69.0,65.0
19562,2016047,7841,10212,2015/2016,2016-03-18 00:00:00,HOME_WIN,75.0,59.0
19563,2016048,10238,9773,2015/2016,2016-03-19 00:00:00,AWAY_WIN,82.0,67.0
19564,2016049,10215,7842,2015/2016,2016-03-20 00:00:00,AWAY_WIN,75.0,70.0
19565,2016050,10264,6367,2015/2016,2016-03-20 00:00:00,HOME_WIN,69.0,70.0
19566,2016051,6403,8348,2015/2016,2016-03-20 00:00:00,DRAW,68.0,69.0
19568,2016053,7844,8613,2015/2016,2016-04-02 00:00:00,DRAW,69.0,69.0
19569,2016054,6367,10238,2015/2016,2016-04-03 00:00:00,DRAW,74.0,69.0
19570,2016055,9807,9768,2015/2016,2016-04-04 00:00:00,AWAY_WIN,81.0,71.0
19571,2016056,9772,10264,2015/2016,2016-04-01 00:00:00,HOME_WIN,75.0,73.0
19573,2016058,10212,10214,2015/2016,2016-04-02 00:00:00,HOME_WIN,67.0,75.0
19574,2016059,8348,7841,2015/2016,2016-04-03 00:00:00,AWAY_WIN,74.0,68.0
19577,2016062,10238,9807,2015/2016,2016-04-10 00:00:00,AWAY_WIN,67.0,74.0
19578,2016063,10214,7842,2015/2016,2016-04-10 00:00:00,HOME_WIN,75.0,67.0
19579,2016064,7841,7844,2015/2016,2016-04-11 00:00:00,HOME_WIN,69.0,74.0
19580,2016065,9768,10212,2015/2016,2016-04-09 00:00:00,HOME_WIN,75.0,81.0
19581,2016066,10215,9772,2015/2016,2016-04-09 00:00:00,AWAY_WIN,73.0,70.0
19582,2016067,10264,8348,2015/2016,2016-04-10 00:00:00,DRAW,68.0,70.0
19583,2016068,6403,9773,2015/2016,2016-04-10 00:00:00,HOME_WIN,82.0,69.0
19585,2015827,10215,9768,2015/2016,2015-08-30 00:00:00,AWAY_WIN,81.0,68.0
19586,2015828,9807,10212,2015/2016,2015-08-31 00:00:00,DRAW,75.0,73.0
19588,2015830,6403,158085,2015/2016,2015-08-30 00:00:00,DRAW,75.0,69.0
19589,2015831,10264,8613,2015/2016,2015-08-30 00:00:00,HOME_WIN,66.0,73.0
19590,2015832,9773,7842,2015/2016,2015-08-29 00:00:00,HOME_WIN,75.0,84.0
19591,2015833,6367,7844,2015/2016,2015-08-31 00:00:00,DRAW,76.0,70.0
19593,2015835,10238,7841,2015/2016,2015-08-29 00:00:00,DRAW,73.0,67.0
19594,2016070,9807,10215,2015/2016,2016-04-17 00:00:00,DRAW,70.0,67.0
19595,2016071,7842,8613,2015/2016,2016-04-16 00:00:00,HOME_WIN,69.0,75.0
19597,2016073,10212,7844,2015/2016,2016-04-17 00:00:00,HOME_WIN,69.0,75.0
19598,2016074,9773,10214,2015/2016,2016-04-17 00:00:00,HOME_WIN,67.0,82.0
19602,2016078,8348,9768,2015/2016,2016-04-16 00:00:00,AWAY_WIN,81.0,68.0
19604,2016080,8613,9807,2015/2016,2016-04-22 00:00:00,HOME_WIN,67.0,69.0
19605,2016081,7841,9772,2015/2016,2016-04-24 00:00:00,AWAY_WIN,73.0,74.0
19607,2016083,7844,7842,2015/2016,2016-04-24 00:00:00,DRAW,75.0,69.0
19608,2016084,10214,8348,2015/2016,2016-04-24 00:00:00,AWAY_WIN,68.0,67.0
19609,2016085,10215,9773,2015/2016,2016-04-23 00:00:00,AWAY_WIN,78.0,70.0
19611,2016087,9768,6367,2015/2016,2016-04-23 00:00:00,HOME_WIN,69.0,81.0
19612,2016088,6367,10215,2015/2016,2016-05-01 00:00:00,HOME_WIN,70.0,69.0
19613,2016089,8348,8613,2015/2016,2016-05-01 00:00:00,DRAW,69.0,68.0
19616,2016092,9807,6403,2015/2016,2016-04-30 00:00:00,AWAY_WIN,69.0,67.0
19617,2016093,9772,7844,2015/2016,2016-04-29 00:00:00,HOME_WIN,69.0,73.0
19618,2016094,10264,10238,2015/2016,2016-04-29 00:00:00,HOME_WIN,74.0,70.0
19619,2016095,7842,10212,2015/2016,2016-05-01 00:00:00,HOME_WIN,75.0,63.0
19620,2016096,9773,9768,2015/2016,2016-04-30 00:00:00,AWAY_WIN,81.0,82.0
19621,2016097,7842,158085,2015/2016,2016-05-09 00:00:00,DRAW,72.0,63.0
19622,2016098,10214,9807,2015/2016,2016-05-08 00:00:00,DRAW,67.0,67.0
19623,2016099,10212,9772,2015/2016,2016-05-08 00:00:00,AWAY_WIN,73.0,75.0
19624,2016100,7841,9773,2015/2016,2016-05-07 00:00:00,AWAY_WIN,78.0,74.0
19625,2016101,9768,10238,2015/2016,2016-05-07 00:00:00,HOME_WIN,74.0,81.0
19626,2016102,10215,10264,2015/2016,2016-05-07 00:00:00,DRAW,70.0,70.0
19627,2016103,8613,6367,2015/2016,2016-05-08 00:00:00,HOME_WIN,69.0,69.0
19629,2016105,7844,8348,2015/2016,2016-05-08 00:00:00,HOME_WIN,68.0,69.0
19631,2016107,9773,8613,2015/2016,2016-05-14 00:00:00,HOME_WIN,69.0,82.0
19632,2016108,10238,6403,2015/2016,2016-05-14 00:00:00,DRAW,69.0,74.0
19634,2016110,6367,7841,2015/2016,2016-05-14 00:00:00,AWAY_WIN,74.0,69.0
19635,2016111,158085,7844,2015/2016,2016-05-14 00:00:00,DRAW,69.0,64.0
19636,2016112,9807,7842,2015/2016,2016-05-14 00:00:00,HOME_WIN,63.0,67.0
19637,2016113,9772,10214,2015/2016,2016-05-15 00:00:00,HOME_WIN,74.0,73.0
19638,2016114,10264,9768,2015/2016,2016-05-15 00:00:00,AWAY_WIN,81.0,70.0
19639,2015836,158085,9773,2015/2016,2015-09-12 00:00:00,AWAY_WIN,84.0,75.0
19642,2015839,10212,10238,2015/2016,2015-09-13 00:00:00,HOME_WIN,67.0,75.0
19643,2015840,8348,6367,2015/2016,2015-09-13 00:00:00,DRAW,70.0,68.0
19644,2015841,7841,9768,2015/2016,2015-09-13 00:00:00,AWAY_WIN,81.0,73.0
19645,2015842,10214,10215,2015/2016,2015-09-13 00:00:00,HOME_WIN,67.0,76.0
19647,2015844,7842,10264,2015/2016,2015-09-12 00:00:00,HOME_WIN,73.0,75.0
19648,2015845,10215,8613,2015/2016,2015-09-20 00:00:00,AWAY_WIN,69.0,67.0
19649,2015846,9807,8348,2015/2016,2015-09-21 00:00:00,HOME_WIN,68.0,73.0
19650,2015847,10264,10212,2015/2016,2015-09-21 00:00:00,HOME_WIN,75.0,73.0
19652,2015849,6367,158085,2015/2016,2015-09-20 00:00:00,DRAW,75.0,70.0
19655,2015852,10238,7844,2015/2016,2015-09-18 00:00:00,DRAW,76.0,74.0
19656,2015853,9768,10214,2015/2016,2015-09-21 00:00:00,HOME_WIN,64.0,81.0
19657,2015854,158085,9807,2015/2016,2015-09-27 00:00:00,DRAW,73.0,75.0
19659,2015856,8613,9768,2015/2016,2015-09-26 00:00:00,DRAW,81.0,69.0
19660,2015857,7842,6367,2015/2016,2015-09-27 00:00:00,HOME_WIN,70.0,75.0
19661,2015858,10212,188163,2015/2016,2015-09-27 00:00:00,HOME_WIN,69.0,75.0
19662,2015859,8348,9773,2015/2016,2015-09-25 00:00:00,DRAW,84.0,68.0
19663,2015860,10214,10238,2015/2016,2015-09-27 00:00:00,DRAW,74.0,64.0
19664,2015861,7841,10215,2015/2016,2015-09-28 00:00:00,HOME_WIN,67.0,73.0
19665,2015862,7844,10264,2015/2016,2015-09-27 00:00:00,AWAY_WIN,74.0,76.0
19666,2015863,10215,10212,2015/2016,2015-10-03 00:00:00,HOME_WIN,75.0,69.0
19667,2015864,6403,10214,2015/2016,2015-10-03 00:00:00,HOME_WIN,64.0,69.0
19668,2015865,10264,158085,2015/2016,2015-10-04 00:00:00,DRAW,75.0,74.0
19669,2015866,9773,9807,2015/2016,2015-10-04 00:00:00,HOME_WIN,73.0,84.0
19670,2015867,6367,9772,2015/2016,2015-12-15 00:00:00,DRAW,82.0,70.0
19671,2015868,7841,8613,2015/2016,2015-10-03 00:00:00,HOME_WIN,69.0,73.0
19672,2015869,10238,7842,2015/2016,2015-10-02 00:00:00,HOME_WIN,75.0,74.0
19673,2015870,9768,7844,2015/2016,2015-10-04 00:00:00,HOME_WIN,76.0,81.0
19674,2015871,188163,8348,2015/2016,2015-10-03 00:00:00,DRAW,68.0,69.0
19676,2015873,9807,6367,2015/2016,2015-10-26 00:00:00,HOME_WIN,70.0,73.0
19677,2015874,9772,9768,2015/2016,2015-10-25 00:00:00,AWAY_WIN,81.0,82.0
19678,2015875,7842,7841,2015/2016,2015-10-24 00:00:00,DRAW,73.0,75.0
19679,2015876,8348,10238,2015/2016,2015-10-25 00:00:00,AWAY_WIN,74.0,68.0
19680,2015877,7844,10215,2015/2016,2015-10-24 00:00:00,DRAW,71.0,74.0
19681,2015878,10214,8613,2015/2016,2015-10-23 00:00:00,DRAW,69.0,64.0
19682,2015879,9773,10264,2015/2016,2015-10-25 00:00:00,DRAW,76.0,84.0
19683,2015880,10212,6403,2015/2016,2015-10-24 00:00:00,AWAY_WIN,69.0,75.0
19684,2015881,10215,8348,2015/2016,2015-11-01 00:00:00,DRAW,68.0,71.0
19685,2015882,8613,10212,2015/2016,2015-11-01 00:00:00,AWAY_WIN,75.0,69.0
19686,2015883,6403,7844,2015/2016,2015-11-02 00:00:00,AWAY_WIN,74.0,69.0
19687,2015884,10238,158085,2015/2016,2015-11-01 00:00:00,DRAW,72.0,74.0
19688,2015885,10264,9807,2015/2016,2015-10-31 00:00:00,HOME_WIN,73.0,77.0
19690,2015887,9768,7842,2015/2016,2015-10-31 00:00:00,HOME_WIN,75.0,81.0
19691,2015888,7841,10214,2015/2016,2015-11-01 00:00:00,HOME_WIN,64.0,73.0
19692,2015889,6367,9773,2015/2016,2015-12-02 00:00:00,AWAY_WIN,84.0,70.0
19694,489982,9860,9927,2008/2009,2008-08-09 00:00:00,HOME_WIN,68.0,63.0
19695,489983,8597,10251,2008/2009,2008-08-09 00:00:00,HOME_WIN,64.0,66.0
19697,489985,9925,9800,2008/2009,2008-08-10 00:00:00,HOME_WIN,61.0,84.0
19699,490035,9925,10251,2008/2009,2008-10-25 00:00:00,HOME_WIN,64.0,84.0
19700,490036,9938,9800,2008/2009,2008-10-25 00:00:00,HOME_WIN,61.0,67.0
19701,490037,9860,8485,2008/2009,2008-10-25 00:00:00,DRAW,68.0,52.0
19702,490038,8597,8596,2008/2009,2008-10-25 00:00:00,AWAY_WIN,62.0,66.0
19703,490039,8066,9927,2008/2009,2008-10-25 00:00:00,AWAY_WIN,68.0,59.0
19704,490040,8429,8548,2008/2009,2008-10-25 00:00:00,AWAY_WIN,80.0,62.0
19705,490041,8548,8066,2008/2009,2008-11-01 00:00:00,HOME_WIN,59.0,80.0
19706,490042,9927,8429,2008/2009,2008-11-01 00:00:00,HOME_WIN,62.0,68.0
19707,490043,9860,9925,2008/2009,2008-11-02 00:00:00,AWAY_WIN,84.0,52.0
19708,490044,8485,8597,2008/2009,2008-11-01 00:00:00,HOME_WIN,66.0,68.0
19709,490045,9800,10251,2008/2009,2008-11-01 00:00:00,DRAW,64.0,61.0
19710,490046,8596,9938,2008/2009,2008-11-01 00:00:00,DRAW,67.0,62.0
19711,490047,9925,9927,2008/2009,2008-11-08 00:00:00,HOME_WIN,68.0,67.0
19712,490048,9938,8485,2008/2009,2008-11-08 00:00:00,HOME_WIN,68.0,67.0
19713,490049,10251,8066,2008/2009,2008-11-08 00:00:00,AWAY_WIN,62.0,64.0
19714,490050,8597,8548,2008/2009,2008-11-09 00:00:00,AWAY_WIN,80.0,66.0
19715,490051,9800,9860,2008/2009,2008-11-08 00:00:00,AWAY_WIN,52.0,61.0
19716,490052,8429,8596,2008/2009,2008-11-08 00:00:00,DRAW,62.0,62.0
19717,490053,9925,8597,2008/2009,2008-11-12 00:00:00,HOME_WIN,66.0,67.0
19719,490055,9927,8548,2008/2009,2008-11-12 00:00:00,DRAW,80.0,68.0
19720,490056,9860,8429,2008/2009,2008-11-12 00:00:00,HOME_WIN,62.0,52.0
19721,490057,8485,9800,2008/2009,2008-11-11 00:00:00,HOME_WIN,61.0,68.0
19722,490058,8066,8596,2008/2009,2008-11-12 00:00:00,DRAW,62.0,62.0
19723,490059,8548,9800,2008/2009,2008-11-15 00:00:00,HOME_WIN,61.0,80.0
19725,490061,8597,9938,2008/2009,2008-11-15 00:00:00,HOME_WIN,67.0,66.0
19726,490062,8066,9860,2008/2009,2008-11-15 00:00:00,AWAY_WIN,52.0,62.0
19727,490063,8596,9927,2008/2009,2008-11-15 00:00:00,HOME_WIN,68.0,62.0
19728,490064,8429,9925,2008/2009,2008-11-16 00:00:00,AWAY_WIN,67.0,62.0
19729,490065,8548,8485,2008/2009,2008-11-22 00:00:00,HOME_WIN,68.0,80.0
19730,490066,9938,8429,2008/2009,2008-11-22 00:00:00,DRAW,62.0,67.0
19733,490069,8597,8066,2008/2009,2008-11-22 00:00:00,AWAY_WIN,62.0,66.0
19734,490070,9800,9925,2008/2009,2008-11-22 00:00:00,AWAY_WIN,84.0,61.0
19735,490071,9925,8066,2008/2009,2008-11-29 00:00:00,HOME_WIN,62.0,80.0
19736,490072,9860,8548,2008/2009,2008-11-29 00:00:00,HOME_WIN,78.0,54.0
19738,490074,9800,9938,2008/2009,2008-11-29 00:00:00,AWAY_WIN,67.0,61.0
19740,490076,8429,8597,2008/2009,2008-11-29 00:00:00,HOME_WIN,60.0,62.0
19741,490077,8548,8429,2008/2009,2008-12-06 00:00:00,HOME_WIN,62.0,78.0
19742,490078,9927,9860,2008/2009,2009-01-07 00:00:00,HOME_WIN,63.0,68.0
19743,490079,10251,9925,2008/2009,2008-12-07 00:00:00,HOME_WIN,80.0,64.0
19744,490080,8597,8485,2008/2009,2009-01-13 00:00:00,AWAY_WIN,68.0,60.0
19745,490081,8066,9938,2008/2009,2008-12-06 00:00:00,AWAY_WIN,67.0,62.0
19747,490083,9925,9860,2008/2009,2008-12-13 00:00:00,DRAW,63.0,80.0
19748,490084,9938,8548,2008/2009,2008-12-13 00:00:00,DRAW,78.0,67.0
19749,490085,9927,8597,2008/2009,2008-12-15 00:00:00,AWAY_WIN,66.0,68.0
19750,490086,10251,8429,2008/2009,2008-12-13 00:00:00,HOME_WIN,62.0,64.0
19751,490087,8485,8596,2008/2009,2008-12-13 00:00:00,HOME_WIN,64.0,68.0
19753,490089,8548,10251,2008/2009,2008-12-20 00:00:00,HOME_WIN,64.0,78.0
19754,490090,9860,9938,2008/2009,2008-12-20 00:00:00,DRAW,67.0,63.0
19755,490091,8597,9800,2008/2009,2008-12-20 00:00:00,AWAY_WIN,61.0,66.0
19756,490092,8066,8485,2008/2009,2008-12-20 00:00:00,AWAY_WIN,68.0,62.0
19758,490094,8429,9927,2008/2009,2008-12-20 00:00:00,HOME_WIN,68.0,62.0
19759,489987,8548,9860,2008/2009,2008-08-16 00:00:00,HOME_WIN,54.0,80.0
19760,489988,9938,9925,2008/2009,2008-08-17 00:00:00,DRAW,84.0,67.0
19761,489989,9927,8485,2008/2009,2008-08-16 00:00:00,AWAY_WIN,68.0,68.0
19765,490095,8548,9925,2008/2009,2008-12-27 00:00:00,AWAY_WIN,80.0,78.0
19768,490098,10251,8597,2008/2009,2008-12-27 00:00:00,AWAY_WIN,66.0,64.0
19769,490099,8485,9860,2008/2009,2008-12-27 00:00:00,HOME_WIN,63.0,68.0
19771,490101,9925,9938,2008/2009,2009-01-03 00:00:00,DRAW,67.0,80.0
19772,490102,9860,10251,2008/2009,2009-01-03 00:00:00,DRAW,64.0,63.0
19773,490103,8066,8548,2008/2009,2009-01-04 00:00:00,AWAY_WIN,78.0,62.0
19774,490104,9800,9927,2008/2009,2009-01-03 00:00:00,DRAW,68.0,61.0
19776,490106,8429,8485,2008/2009,2009-01-03 00:00:00,HOME_WIN,68.0,62.0
19777,490107,8548,8596,2008/2009,2009-01-17 00:00:00,HOME_WIN,64.0,78.0
19778,490108,9938,9927,2008/2009,2009-01-18 00:00:00,AWAY_WIN,68.0,67.0
19780,490110,8597,9860,2008/2009,2009-01-17 00:00:00,AWAY_WIN,54.0,66.0
19781,490111,8485,9925,2008/2009,2009-01-18 00:00:00,HOME_WIN,67.0,68.0
19784,490114,9938,9800,2008/2009,2009-01-24 00:00:00,HOME_WIN,61.0,67.0
19785,490115,9927,8596,2008/2009,2009-01-24 00:00:00,DRAW,64.0,68.0
19787,490117,8597,8429,2008/2009,2009-01-25 00:00:00,AWAY_WIN,62.0,66.0
19788,490118,8485,8548,2008/2009,2009-01-24 00:00:00,DRAW,78.0,68.0
19789,490119,8548,9938,2008/2009,2009-01-31 00:00:00,HOME_WIN,67.0,78.0
19792,490122,9800,8597,2008/2009,2009-01-31 00:00:00,DRAW,66.0,61.0
19794,490124,8429,9860,2008/2009,2009-01-31 00:00:00,HOME_WIN,54.0,62.0
19795,490125,9925,8548,2008/2009,2009-02-15 00:00:00,DRAW,78.0,80.0
19798,490128,9860,8485,2008/2009,2009-02-14 00:00:00,HOME_WIN,68.0,63.0
19801,490131,8548,8597,2008/2009,2009-02-21 00:00:00,HOME_WIN,66.0,78.0
19802,490132,9927,9925,2008/2009,2009-02-22 00:00:00,DRAW,80.0,68.0
19804,490134,8485,9938,2008/2009,2009-02-21 00:00:00,DRAW,67.0,68.0
19806,490136,8596,8429,2008/2009,2009-02-21 00:00:00,AWAY_WIN,62.0,68.0
19808,490138,9938,9860,2008/2009,2009-02-28 00:00:00,AWAY_WIN,63.0,67.0
19810,490140,8485,8597,2008/2009,2009-02-28 00:00:00,DRAW,66.0,68.0
19812,490142,8429,8548,2008/2009,2009-02-28 00:00:00,AWAY_WIN,78.0,62.0
19814,490144,9860,9927,2008/2009,2009-03-04 00:00:00,HOME_WIN,62.0,63.0
19815,490145,8597,9925,2008/2009,2009-03-04 00:00:00,AWAY_WIN,80.0,67.0
19819,490149,9925,8596,2008/2009,2009-04-08 00:00:00,HOME_WIN,68.0,73.0
19820,490150,9927,9938,2008/2009,2009-03-14 00:00:00,HOME_WIN,72.0,62.0
19821,490151,10251,9860,2008/2009,2009-03-14 00:00:00,HOME_WIN,63.0,65.0
19822,490152,8485,8429,2008/2009,2009-03-14 00:00:00,HOME_WIN,74.0,68.0
19825,489993,9925,8596,2008/2009,2008-08-23 00:00:00,HOME_WIN,64.0,84.0
19826,489994,9927,9938,2008/2009,2008-08-23 00:00:00,DRAW,67.0,68.0
19829,489997,8485,8548,2008/2009,2008-08-23 00:00:00,DRAW,80.0,68.0
19831,490155,8548,9860,2008/2009,2009-03-21 00:00:00,DRAW,62.0,78.0
19832,490156,9938,9925,2008/2009,2009-03-22 00:00:00,DRAW,80.0,72.0
19833,490157,10251,8485,2008/2009,2009-03-21 00:00:00,DRAW,68.0,65.0
19834,490158,8597,9927,2008/2009,2009-03-21 00:00:00,DRAW,62.0,67.0
19838,490162,9938,10251,2008/2009,2009-04-04 00:00:00,DRAW,65.0,72.0
19839,490164,9927,8485,2008/2009,2009-04-04 00:00:00,DRAW,68.0,62.0
19840,490165,9860,8597,2008/2009,2009-04-04 00:00:00,HOME_WIN,67.0,63.0
19842,490167,8596,8548,2008/2009,2009-04-05 00:00:00,AWAY_WIN,71.0,68.0
19843,490168,8548,9927,2008/2009,2009-04-11 00:00:00,HOME_WIN,62.0,71.0
19844,490169,9860,9925,2008/2009,2009-04-11 00:00:00,DRAW,80.0,63.0
19845,490170,8597,8596,2008/2009,2009-04-11 00:00:00,HOME_WIN,68.0,67.0
19848,490173,8429,9938,2008/2009,2009-04-11 00:00:00,AWAY_WIN,72.0,74.0
19849,490174,9925,8485,2008/2009,2009-04-18 00:00:00,HOME_WIN,68.0,80.0
19850,490175,9938,8597,2008/2009,2009-04-18 00:00:00,DRAW,67.0,72.0
19852,490177,10251,8548,2008/2009,2009-04-19 00:00:00,AWAY_WIN,71.0,65.0
19853,490178,8066,8429,2008/2009,2009-04-18 00:00:00,DRAW,74.0,62.0
19855,643160,8485,9925,2008/2009,2009-05-02 00:00:00,AWAY_WIN,80.0,68.0
19857,643162,8429,8597,2008/2009,2009-05-02 00:00:00,HOME_WIN,67.0,74.0
19858,643163,10251,9938,2008/2009,2009-05-02 00:00:00,AWAY_WIN,72.0,63.0
19860,643165,8548,9860,2008/2009,2009-05-03 00:00:00,HOME_WIN,63.0,71.0
19862,643167,8548,9925,2008/2009,2009-05-09 00:00:00,HOME_WIN,80.0,71.0
19863,643168,9938,8485,2008/2009,2009-05-07 00:00:00,DRAW,68.0,72.0
19865,643170,9800,9927,2008/2009,2009-05-09 00:00:00,AWAY_WIN,62.0,61.0
19866,643171,8066,8429,2008/2009,2009-05-10 00:00:00,DRAW,74.0,59.0
19867,643172,9925,9938,2008/2009,2009-05-12 00:00:00,HOME_WIN,72.0,80.0
19868,643173,8597,9800,2008/2009,2009-05-13 00:00:00,HOME_WIN,61.0,67.0
19869,643174,9927,8066,2008/2009,2009-05-13 00:00:00,DRAW,59.0,62.0
19870,643175,8429,8596,2008/2009,2009-05-13 00:00:00,AWAY_WIN,68.0,74.0
19871,643176,8485,9860,2008/2009,2009-05-12 00:00:00,DRAW,63.0,68.0
19873,643178,8548,8485,2008/2009,2009-05-16 00:00:00,HOME_WIN,68.0,71.0
19874,643179,8597,8066,2008/2009,2009-05-16 00:00:00,HOME_WIN,59.0,67.0
19875,643180,9860,9938,2008/2009,2009-05-16 00:00:00,HOME_WIN,72.0,63.0
19876,643181,8429,9927,2008/2009,2009-05-16 00:00:00,AWAY_WIN,62.0,74.0
19880,643185,9800,8429,2008/2009,2009-05-23 00:00:00,AWAY_WIN,62.0,61.0
19883,643188,9925,9860,2008/2009,2009-05-24 00:00:00,DRAW,63.0,80.0
