,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating,Unnamed: 0,HEAD_2_HEAD_HOME_TEAM_WINS,HEAD_2_HEAD_HOME_TEAM_LOSS,HEAD_2_HEAD_DRAW,HOME_WIN_RATE,HOME_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE,AWAY_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE_AT_THIS_GROUND
446,1032892,9984,8203,2011/2012,2/11/12 0:00,HOME_WIN,62.0,63.0,66.0,63.66666667,64.0,63.0,66.0,63.5,446,0.5,0.25,0.25,0.45,0.3,0.25,0.166666667,0.5
447,1032893,8342,8571,2011/2012,2/19/12 0:00,HOME_WIN,67.0,70.0,63.66666667,71.66666667,65.0,72.0,65.4,70.75,447,0.4,0.4,0.2,0.705882353,0.75,0.151515152,0.307692308,0.0
448,1032894,8635,10001,2011/2012,2/19/12 0:00,HOME_WIN,63.0,73.0,62.66666667,71.75,68.0,73.0,64.83333333,73.75,448,0.75,0.25,0.0,0.780487805,0.833333333,0.259259259,0.125,0.0
449,1032895,9997,9989,2011/2012,2/18/12 0:00,DRAW,66.0,63.0,64.66666667,64.0,69.0,63.0,64.5,63.8,449,1.0,0.0,0.0,0.2,0.083333333,0.111111111,0.166666667,0.0697299046939
450,1032896,10000,9985,2011/2012,2/19/12 0:00,HOME_WIN,70.0,67.66666667,69.0,65.5,55.0,68.0,68.75,66.8,450,0.25,0.0,0.75,0.297297297,0.25,0.236842105,0.25,0.0
451,1032897,1773,9984,2011/2012,2/18/12 0:00,AWAY_WIN,63.0,65.0,63.66666667,60.75,63.0,67.0,62.33333333,64.33333333,451,0.0,1.0,0.0,0.363636364,0.363636364,0.235294118,0.363636364,1.0
452,1032898,9994,9991,2011/2012,2/18/12 0:00,DRAW,68.0,69.0,71.0,66.66666667,67.0,63.0,69.85714286,66.4,452,0.2,0.8,0.0,0.419354839,0.333333333,0.413793103,0.5,0.5
453,1032900,9998,9987,2011/2012,2/18/12 0:00,AWAY_WIN,71.33333333,68.0,69.75,63.4,68.0,64.0,69.0,64.5,453,0.0,1.0,0.0,0.363636364,0.363636364,0.322580645,0.181818182,1.0
454,1032901,9985,9997,2011/2012,2/26/12 0:00,DRAW,61.5,69.66666667,64.5,69.8,63.0,73.0,64.0,69.5,454,0.333333333,0.333333333,0.333333333,0.636363636,0.666666667,0.148148148,0.083333333,0.0
455,1032902,9987,8342,2011/2012,2/26/12 0:00,HOME_WIN,71.0,70.5,70.25,69.6,72.0,68.0,69.5,69.0,455,0.6,0.0,0.4,0.59375,0.636363636,0.390243902,0.416666667,0.0
456,1032903,9993,1773,2011/2012,2/25/12 0:00,HOME_WIN,64.5,66.5,60.75,63.8,67.0,71.0,64.25,65.33333333,456,0.0,1.0,0.0,0.371428571,0.454545455,0.181818182,0.181818182,0.0
457,1032904,8571,9994,2011/2012,2/25/12 0:00,AWAY_WIN,66.0,67.0,65.66666667,63.66666667,63.0,61.0,66.66666667,65.4,457,0.5,0.0,0.5,0.575757576,0.545454545,0.181818182,0.307692308,0.0
458,1032905,9989,8635,2011/2012,2/26/12 0:00,DRAW,77.0,0.0,71.75,65.0,73.0,69.0,74.2,64.66666667,458,0.0,0.5,0.5,0.238095238,0.307692308,0.611111111,0.538461538,0.0
459,1032906,10001,8203,2011/2012,2/25/12 0:00,AWAY_WIN,62.5,62.33333333,66.0,62.0,69.0,68.0,67.25,64.6,459,0.0,0.5,0.5,0.296296296,0.125,0.243243243,0.153846154,0.0
460,1032907,9984,10000,2011/2012,2/25/12 0:00,HOME_WIN,66.33333333,58.5,65.5,63.66666667,68.0,63.0,67.4,60.0,460,0.0,0.6,0.4,0.463414634,0.363636364,0.166666667,0.0,0.5
461,1032908,9991,9998,2011/2012,2/25/12 0:00,HOME_WIN,68.0,69.5,62.66666667,69.5,64.0,67.0,64.5,69.33333333,461,0.0,0.0,1.0,0.657142857,0.636363636,0.166666667,0.166666667,0.0
462,1032909,8342,9985,2011/2012,3/4/12 0:00,HOME_WIN,68.5,71.0,68.6,67.8,73.0,72.0,69.0,72.0,462,0.166666667,0.5,0.333333333,0.714285714,0.769230769,0.230769231,0.230769231,0.0
463,1032910,8635,9984,2011/2012,3/4/12 0:00,HOME_WIN,64.0,77.0,63.66666667,70.5,63.0,73.0,62.2,74.2,463,0.6,0.4,0.0,0.785714286,0.846153846,0.257142857,0.416666667,0.0
464,1032911,9997,10000,2011/2012,3/3/12 0:00,HOME_WIN,66.0,59.0,65.5,64.5,68.0,63.0,68.25,64.28571429,464,0.25,0.5,0.25,0.192307692,0.076923077,0.161290323,0.0,1.0
465,1032912,1773,9989,2011/2012,3/3/12 0:00,DRAW,64.5,64.5,64.0,60.75,69.0,67.0,65.0,64.75,465,0.0,1.0,0.0,0.333333333,0.333333333,0.105263158,0.153846154,0.0
466,1032914,8571,9987,2011/2012,3/3/12 0:00,HOME_WIN,71.33333333,65.5,69.75,63.0,68.0,65.0,69.0,64.4,466,0.25,0.25,0.5,0.558823529,0.5,0.34375,0.25,0.0
467,1032915,8203,9991,2011/2012,3/3/12 0:00,AWAY_WIN,68.0,67.0,69.66666667,66.5,67.0,69.0,69.33333333,68.5,467,0.0,0.75,0.25,0.517241379,0.545454545,0.4,0.454545455,0.0
468,1032916,9998,9993,2011/2012,3/3/12 0:00,HOME_WIN,66.5,67.0,63.75,63.75,71.0,64.0,64.25,64.66666667,468,0.0,1.0,0.0,0.333333333,0.333333333,0.151515152,0.2,0.0
469,1032917,9985,1773,2011/2012,3/18/12 0:00,HOME_WIN,64.0,70.33333333,61.0,69.0,67.0,73.0,62.16666667,67.5,469,1.0,0.0,0.0,0.617647059,0.615384615,0.166666667,0.166666667,0.0
470,1032918,9991,8571,2011/2012,3/18/12 0:00,HOME_WIN,66.0,68.0,63.66666667,71.0,66.0,67.0,64.16666667,68.71428571,470,0.75,0.25,0.0,0.666666667,0.666666667,0.147058824,0.285714286,0.0
471,1032919,9993,9994,2011/2012,3/18/12 0:00,DRAW,69.0,66.5,66.0,63.5,72.0,66.0,68.2,62.5,471,0.25,0.5,0.25,0.388888889,0.5,0.205882353,0.357142857,0.0
472,1032920,9997,8635,2011/2012,3/18/12 0:00,DRAW,77.0,65.0,70.5,64.66666667,73.0,63.0,73.2,63.8,472,0.25,0.75,0.0,0.222222222,0.142857143,0.594594595,0.5,1.0
473,1032921,10000,8203,2011/2012,3/18/12 0:00,HOME_WIN,63.0,66.33333333,66.4,64.33333333,69.0,68.0,68.5,66.75,473,0.25,0.5,0.25,0.315789474,0.307692308,0.263157895,0.214285714,0.5
474,1032922,9989,9998,2011/2012,3/18/12 0:00,DRAW,68.66666667,51.0,63.8,66.0,64.0,69.0,65.5,62.2,474,0.0,1.0,0.0,0.227272727,0.285714286,0.153846154,0.153846154,0.0
475,1032923,10001,9987,2011/2012,3/18/12 0:00,HOME_WIN,70.5,67.0,69.5,64.0,68.0,68.0,67.5,66.0,475,0.5,0.0,0.5,0.285714286,0.111111111,0.333333333,0.230769231,0.0
476,1032924,9984,8342,2011/2012,3/18/12 0:00,AWAY_WIN,71.0,63.0,70.0,65.0,72.0,63.0,72.0,63.5,476,0.333333333,0.666666667,0.0,0.476190476,0.416666667,0.380952381,0.384615385,0.666666667
477,1032708,8342,1773,2011/2012,8/13/11 0:00,HOME_WIN,63.0,73.0,61.33333333,66.75,63.0,67.0,62.8,71.25,477,0.4166666665,0.5833333335,0.0,0.695652174,1.0,0.180756659438,0.189787758583,0.0
478,1032710,9991,9985,2011/2012,8/13/11 0:00,HOME_WIN,71.66666667,70.0,68.8,66.5,71.0,65.0,67.0,70.5,478,0.5,0.5,0.0,0.666666667,0.77723665225,0.222222222,0.0,0.333333333
479,1032711,9993,10001,2011/2012,8/13/11 0:00,HOME_WIN,63.0,66.0,64.0,65.0,64.0,67.0,65.66666667,70.0,479,0.333333333,0.0,0.666666667,0.333333333,0.532852332917,0.3,0.0,0.0
480,1032712,9994,8635,2011/2012,8/14/11 0:00,AWAY_WIN,71.0,67.5,70.0,66.75,73.0,72.0,71.2,68.0,480,0.0,0.666666667,0.333333333,0.454545455,0.1026190476,0.625,0.0,1.0
481,1032713,8571,9984,2011/2012,8/13/11 0:00,HOME_WIN,0.0,66.0,63.25,65.0,66.0,65.0,65.0,65.25,481,0.5,0.25,0.25,0.565217391,0.0,0.173913043,0.359114603385,0.0
482,1032714,8203,9989,2011/2012,8/14/11 0:00,HOME_WIN,70.0,68.0,62.75,66.5,69.0,69.0,65.0,65.4,482,0.5,0.0,0.5,0.526315789,1.0,0.0,0.0,0.0
483,1032715,9998,9997,2011/2012,8/13/11 0:00,HOME_WIN,64.5,67.0,64.75,63.0,64.0,62.0,64.75,64.5,483,0.33,0.33,0.33,0.0,0.0,0.1875,0.0,0.181243757833
484,1032925,8342,9989,2011/2012,3/21/12 0:00,HOME_WIN,64.0,70.66666667,64.0,69.75,69.0,72.0,64.4,70.33333333,484,0.666666667,0.0,0.333333333,0.722222222,0.785714286,0.1,0.142857143,0.0
485,1032926,8635,10000,2011/2012,3/21/12 0:00,HOME_WIN,66.33333333,77.0,64.33333333,71.75,68.0,73.0,67.5,73.2,485,0.833333333,0.0,0.166666667,0.790697674,0.857142857,0.15625,0.0,0.0
486,1032927,9987,9991,2011/2012,3/21/12 0:00,HOME_WIN,68.0,70.5,71.0,68.0,67.0,68.0,70.0,67.75,486,0.0,0.666666667,0.333333333,0.606060606,0.666666667,0.419354839,0.5,0.5
487,1032929,9994,9984,2011/2012,3/21/12 0:00,HOME_WIN,64.0,71.0,65.0,65.66666667,63.0,72.0,62.4,66.0,487,0.2,0.2,0.6,0.40625,0.3,0.25,0.384615385,0.0
488,1032930,8571,9993,2011/2012,3/21/12 0:00,HOME_WIN,67.0,66.5,63.5,64.66666667,66.0,65.0,64.4,63.2,488,0.6,0.4,0.0,0.571428571,0.538461538,0.147058824,0.181818182,0.0
489,1032931,8203,9985,2011/2012,3/21/12 0:00,AWAY_WIN,67.5,64.0,68.8,65.5,73.0,64.0,67.33333333,67.0,489,0.2,0.6,0.2,0.5,0.5,0.225,0.214285714,0.0
490,1032932,9998,10001,2011/2012,3/21/12 0:00,HOME_WIN,67.0,65.66666667,66.66666667,63.8,68.0,64.0,65.8,65.5,490,0.33,0.33,0.33,0.384615385,0.384615385,0.25,0.111111111,0.220695356393
491,1032716,9985,8571,2011/2012,8/21/11 0:00,HOME_WIN,66.0,70.5,65.0,69.0,65.0,71.0,63.6,69.0,491,0.666666667,0.333333333,0.0,0.636363636,1.0,0.047619048,0.0,0.0
492,1032717,9997,9994,2011/2012,8/20/11 0:00,AWAY_WIN,67.5,65.66666667,66.75,62.75,72.0,64.0,68.0,64.0,492,0.0,0.333333333,0.666666667,0.285714286,0.0,0.095238095,0.0,1.0
493,1032718,10000,8342,2011/2012,8/21/11 0:00,DRAW,68.0,65.0,70.5,63.33333333,67.0,68.0,71.4,66.0,493,0.0,0.75,0.25,0.32,0.166806057231,0.366666667,0.0,0.5
494,1032719,1773,8203,2011/2012,8/20/11 0:00,AWAY_WIN,68.0,63.0,66.5,61.33333333,69.0,63.0,65.4,62.8,494,0.0,0.5,0.5,1.0,1.0,0.28,0.0,1.0
495,1032720,9989,9993,2011/2012,8/19/11 0:00,DRAW,66.0,70.0,65.0,64.4,71.0,69.0,70.0,65.25,495,0.0,0.0,1.0,0.111111111,0.0,0.125,0.0,0.0
496,1032722,9984,9987,2011/2012,8/20/11 0:00,HOME_WIN,70.0,69.0,68.8,63.25,66.0,66.0,67.0,65.2,496,0.25,0.75,0.0,0.483870968,0.0,0.380952381,0.0,0.666666667
497,1032723,8635,9998,2011/2012,8/21/11 0:00,DRAW,67.0,71.0,63.0,68.75,62.0,73.0,62.5,72.25,497,0.0,0.0,1.0,0.766666667,1.0,0.0,0.0,0.0
498,1032724,8342,8635,2011/2012,8/28/11 0:00,DRAW,0.0,73.0,70.5,70.5,73.0,67.0,72.16666667,71.4,498,0.2,0.6,0.2,0.708333333,1.0,0.64,0.5,0.5
499,1032725,9987,8203,2011/2012,8/27/11 0:00,DRAW,68.0,72.75,66.0,68.5,69.0,66.0,65.4,69.0,499,0.25,0.5,0.25,0.590909091,1.0,0.307692308,0.5,0.5
500,1032726,9991,9989,2011/2012,8/27/11 0:00,HOME_WIN,65.0,69.0,64.0,65.33333333,69.0,65.0,65.25,70.5,500,1.0,0.0,0.0,0.68,1.0,0.0,0.0,0.0
501,1032727,9993,9985,2011/2012,8/28/11 0:00,DRAW,70.5,66.0,69.6,65.5,71.0,71.0,69.0,68.0,501,0.0,0.5,0.5,0.36,1.0,0.214285714,0.0,0.5
502,1032728,9994,1773,2011/2012,8/27/11 0:00,AWAY_WIN,61.0,67.5,61.66666667,66.0,63.0,72.0,62.4,68.0,502,0.125,0.375,0.5,0.434782609,0.0,0.0,0.0,0.75
503,1032729,8571,9997,2011/2012,8/27/11 0:00,HOME_WIN,63.0,65.66666667,61.33333333,64.75,64.0,65.0,62.33333333,66.33333333,503,0.0,1.0,0.0,0.583333333,0.5,0.176470588,0.0,0.0
504,1032731,10001,9984,2011/2012,8/27/11 0:00,AWAY_WIN,66.5,63.0,61.66666667,66.33333333,66.0,64.0,62.0,65.33333333,504,0.6,0.4,0.0,0.35,0.0,0.166666667,0.0,0.0
505,1032732,8635,8571,2011/2012,9/11/11 0:00,HOME_WIN,66.0,0.0,65.0,71.0,65.0,73.0,65.5,72.16666667,505,1.0,0.0,0.0,0.741935484,0.5,0.045454545,0.0,0.0
506,1032733,9985,10001,2011/2012,9/10/11 0:00,HOME_WIN,67.0,72.5,63.8,68.8,64.0,71.0,64.66666667,69.0,506,0.75,0.25,0.0,0.652173913,1.0,0.285714286,0.0,0.0
507,1032734,9997,9987,2011/2012,9/9/11 0:00,AWAY_WIN,70.0,64.5,68.75,65.5,66.0,55.0,67.33333333,64.33333333,507,0.0,0.5,0.5,0.266666667,0.0,0.363636364,0.0,1.0
508,1032735,10000,9991,2011/2012,9/11/11 0:00,AWAY_WIN,69.0,65.0,67.0,63.33333333,72.0,68.0,70.16666667,66.0,508,0.25,0.5,0.25,0.307692308,0.0,0.368421053,0.603090428083,0.0
509,1032736,1773,9998,2011/2012,9/10/11 0:00,HOME_WIN,67.0,62.33333333,63.0,59.66666667,62.0,63.0,62.5,62.75,509,0.333333333,0.333333333,0.333333333,0.5,0.5,0.0,0.0,0.0
510,1032737,8203,8342,2011/2012,9/11/11 0:00,AWAY_WIN,68.0,68.0,69.0,65.0,67.0,69.0,72.5,65.4,510,0.666666667,0.333333333,0.0,0.55,1.0,0.35483871,0.0,0.5
511,1032738,9984,9993,2011/2012,9/10/11 0:00,HOME_WIN,66.0,66.5,65.0,63.0,71.0,66.0,70.0,62.0,511,0.25,0.25,0.5,0.5,0.5,0.12,0.0,0.5
512,1032739,9989,9994,2011/2012,9/10/11 0:00,DRAW,71.0,64.0,66.0,64.75,72.0,69.0,67.6,63.8,512,0.0,0.0,1.0,0.1,0.0,0.136363636,0.5,0.199340678096
513,1032740,9987,9985,2011/2012,9/18/11 0:00,HOME_WIN,70.0,72.66666667,69.25,68.5,71.0,66.0,68.75,67.33333333,513,1.0,0.0,0.0,0.565217391,0.5,0.206896552,0.0,0.0
514,1032741,9991,8635,2011/2012,9/18/11 0:00,AWAY_WIN,0.0,69.0,70.75,66.33333333,73.0,72.0,72.16666667,69.5,514,0.0,0.5,0.5,0.692307692,1.0,0.615384615,0.333333333,0.5
515,1032742,9993,10000,2011/2012,9/17/11 0:00,HOME_WIN,67.33333333,0.0,64.0,65.0,68.0,71.0,65.0,67.0,515,0.25,0.5,0.25,0.346153846,0.5,0.2,0.0,0.0
516,1032743,9994,8342,2011/2012,9/18/11 0:00,AWAY_WIN,70.5,71.0,70.5,65.2,67.0,72.0,72.5,67.5,516,0.25,0.75,0.0,0.416666667,0.0,0.375,0.333333333,0.5
517,1032744,8571,1773,2011/2012,9/17/11 0:00,HOME_WIN,62.33333333,65.5,59.66666667,64.75,63.0,65.0,62.75,65.5,517,0.33,0.33,0.33,0.6,0.666666667,0.5,0.5,0.180756659438
518,1032745,9998,8203,2011/2012,9/17/11 0:00,HOME_WIN,68.0,68.0,65.0,62.66666667,69.0,62.0,65.4,63.33333333,518,0.333333333,0.666666667,0.0,0.5,0.5,0.296296296,0.333333333,0.0
519,1032746,10001,9997,2011/2012,9/17/11 0:00,HOME_WIN,64.5,67.0,62.0,65.5,63.0,64.0,64.8,65.5,519,1.0,0.0,0.0,0.333333333,0.0,0.166666667,0.0,0.0
520,1032747,9984,9989,2011/2012,9/17/11 0:00,DRAW,64.0,66.5,65.0,64.0,69.0,66.0,63.75,64.0,520,1.0,0.0,0.0,0.515151515,0.666666667,0.0,0.0,0.0
521,1032748,8342,9998,2011/2012,9/24/11 0:00,HOME_WIN,68.0,73.0,62.66666667,70.5,62.0,67.0,63.33333333,72.5,521,1.0,0.0,0.0,0.68,0.666666667,0.0,0.0,0.0
522,1032749,8635,9993,2011/2012,9/25/11 0:00,HOME_WIN,0.0,71.0,65.0,70.75,71.0,73.0,67.0,71.2,522,1.0,0.0,0.0,0.75,0.666666667,0.115384615,0.0,0.0
523,1032750,9985,9984,2011/2012,9/25/11 0:00,DRAW,66.5,72.0,63.0,69.6,66.0,55.0,64.0,70.0,523,0.25,0.5,0.25,0.666666667,1.0,0.2,0.5,0.0
524,1032751,9997,9991,2011/2012,9/24/11 0:00,AWAY_WIN,71.0,64.5,67.0,62.0,72.0,64.0,69.5,64.8,524,0.0,0.5,0.5,0.25,0.0,0.4,1.0,0.0
525,1032752,10000,8571,2011/2012,9/24/11 0:00,HOME_WIN,65.66666667,66.0,64.75,64.0,65.0,68.0,65.0,66.0,525,0.0,0.333333333,0.666666667,0.296296296,0.0,0.043478261,0.0,0.5
526,1032753,1773,9987,2011/2012,9/24/11 0:00,DRAW,71.0,62.33333333,68.75,59.66666667,66.0,63.0,69.0,64.5,526,0.0,0.5,0.5,0.666666667,0.666666667,0.391304348,0.333333333,0.0
527,1032754,8203,9994,2011/2012,9/24/11 0:00,AWAY_WIN,64.0,63.5,65.2,66.5,72.0,69.0,67.5,64.25,527,0.333333333,0.666666667,0.0,0.523809524,0.666666667,0.130434783,0.333333333,0.0
528,1032755,9989,10001,2011/2012,9/24/11 0:00,DRAW,65.66666667,0.0,63.8,64.4,64.0,69.0,64.5,63.8,528,0.333333333,0.333333333,0.333333333,0.090909091,0.0,0.272727273,0.0,0.0
529,1032756,9985,9989,2011/2012,10/2/11 0:00,HOME_WIN,70.0,72.5,65.0,69.0,69.0,71.0,63.8,69.66666667,529,0.7083333335,0.0,0.2916666665,0.64,0.75,0.0,0.0,0.0
530,1032757,9987,8635,2011/2012,10/2/11 0:00,AWAY_WIN,77.0,70.66666667,70.25,69.66666667,73.0,66.0,71.2,70.0,530,0.0,0.75,0.25,0.583333333,0.666666667,0.62962963,0.5,1.0
531,1032758,9991,1773,2011/2012,10/1/11 0:00,HOME_WIN,63.0,71.0,60.5,67.0,67.0,72.0,63.33333333,70.0,531,0.8,0.0,0.2,0.666666667,0.666666667,0.333333333,0.333333333,0.0
532,1032759,9993,8342,2011/2012,10/2/11 0:00,DRAW,73.0,0.0,70.2,65.0,67.0,71.0,72.33333333,63.33333333,532,0.333333333,0.666666667,0.0,0.37037037,0.666666667,0.393939394,0.5,0.5
533,1032760,8571,8203,2011/2012,10/1/11 0:00,HOME_WIN,63.5,65.5,66.5,64.75,69.0,65.0,64.0,64.25,533,0.666666667,0.0,0.333333333,0.615384615,0.75,0.285714286,0.25,0.0
534,1032761,9998,9994,2011/2012,10/1/11 0:00,DRAW,67.5,67.0,65.75,62.4,72.0,62.0,67.75,63.33333333,534,0.0,0.333333333,0.666666667,0.666666667,0.666666667,0.166666667,0.5,0.0
535,1032763,9984,9997,2011/2012,10/1/11 0:00,DRAW,64.5,66.5,62.0,65.0,64.0,66.0,64.8,64.0,535,1.0,0.0,0.0,0.5,0.5,0.157894737,0.0,0.0
536,1223976,8571,8635,2012/2013,7/28/12 0:00,DRAW,71.5,68.0,70.0,65.8,74.0,65.0,73.25,65.5,536,0.0,1.0,0.0,0.583333333,0.352514579385,0.578947368,0.391467293231,1.0
537,1223977,9993,9994,2012/2013,7/28/12 0:00,AWAY_WIN,71.0,66.33333333,69.33333333,65.33333333,64.0,71.0,68.6,65.75,537,0.2,0.4,0.4,0.378378378,0.317210353769,0.2,0.5832882395,0.0
538,1223980,9998,1773,2012/2013,7/28/12 0:00,HOME_WIN,65.0,67.5,63.0,65.4,66.0,66.0,65.4,66.66666667,538,0.0,0.5,0.5,0.428571429,0.499759962357,0.153846154,0.152098911182,0.0
539,1223981,9985,10000,2012/2013,7/29/12 0:00,AWAY_WIN,67.33333333,70.0,68.5,70.0,68.0,71.0,68.2,68.4,539,0.0,0.4,0.6,0.628571429,0.620559599143,0.151515152,0.66827801825,0.0
540,1223982,8203,9986,2012/2013,7/28/12 0:00,HOME_WIN,0.0,71.0,60.0,68.0,58.0,71.0,61.83333333,67.8,540,0.0,0.0,1.0,0.483870968,0.490335092231,0.0,0.3596077,0.0
541,1223983,8342,8475,2012/2013,7/28/12 0:00,HOME_WIN,0.0,72.0,61.33333333,71.0,65.0,67.0,63.28571429,73.0,541,1.0,0.0,0.0,0.72972973,0.723274375154,0.168551339558,0.107747594308,0.0
542,1223984,9991,9989,2012/2013,7/29/12 0:00,HOME_WIN,64.0,67.0,64.33333333,70.5,63.0,71.0,63.8,68.28571429,542,0.666666667,0.333333333,0.0,0.675675676,0.430319085714,0.095238095,0.133600889833,0.0
543,1223985,9987,9984,2012/2013,7/29/12 0:00,DRAW,68.5,72.66666667,66.0,68.25,67.0,68.0,68.25,68.33333333,543,0.666666667,0.333333333,0.0,0.617647059,0.548024792643,0.243243243,0.0,0.0
544,1224055,8342,9987,2012/2013,10/7/12 0:00,DRAW,72.66666667,70.0,67.6,69.25,65.0,71.0,68.5,71.75,544,0.0,0.666666667,0.333333333,0.756097561,1.0,0.315789474,0.25,0.333333333
545,1224056,9985,8635,2012/2013,10/7/12 0:00,HOME_WIN,72.33333333,67.0,72.0,70.4,74.0,71.0,73.25,70.25,545,0.166666667,0.666666667,0.166666667,0.615384615,0.5,0.558139535,0.4,0.666666667
546,1224057,9993,9991,2012/2013,10/5/12 0:00,DRAW,69.0,66.33333333,69.5,64.25,71.0,71.0,67.6,68.0,546,0.5,0.25,0.25,0.404761905,0.6,0.416666667,0.5,0.0
547,1224058,9986,1773,2012/2013,10/6/12 0:00,AWAY_WIN,66.33333333,63.0,66.33333333,62.66666667,66.0,57.0,65.25,63.0,547,0.33,0.33,0.33,0.3,0.0,0.117647059,0.0,0.180756659438
548,1224059,10000,9984,2012/2013,10/6/12 0:00,HOME_WIN,70.0,66.5,65.0,64.5,63.0,68.0,64.66666667,66.16666667,548,0.5,0.166666667,0.333333333,0.348837209,0.5,0.225,0.0,0.0
549,1224060,9994,9989,2012/2013,10/6/12 0:00,DRAW,64.0,70.0,64.5,69.33333333,63.0,72.0,63.0,68.33333333,549,0.333333333,0.0,0.666666667,0.405405405,0.25,0.12,0.25,0.0
550,1224061,8203,8571,2012/2013,10/6/12 0:00,AWAY_WIN,67.0,68.0,66.0,67.66666667,66.0,65.0,65.25,68.2,550,0.0,0.6,0.4,0.485714286,0.5,0.179487179,0.5,0.0
551,1224062,8475,9998,2012/2013,10/6/12 0:00,DRAW,68.0,63.0,65.33333333,61.0,63.0,65.0,68.0,64.8,551,0.33,0.33,0.33,0.0,0.0,0.166666667,0.25,0.1477062705
552,1224063,8635,8475,2012/2013,10/19/12 0:00,HOME_WIN,63.0,71.0,60.0,72.0,65.0,74.0,65.0,70.33333333,552,1.0,0.0,0.0,0.791666667,0.75,0.0,0.0,0.0
553,1224064,9987,9993,2012/2013,10/20/12 0:00,HOME_WIN,67.0,72.66666667,64.5,67.6,71.0,65.0,66.75,68.5,553,0.6,0.2,0.2,0.615384615,0.6,0.153846154,0.25,0.0
554,1224065,9991,8571,2012/2013,10/20/12 0:00,AWAY_WIN,67.0,69.0,66.0,67.75,66.0,71.0,65.25,69.0,554,0.8,0.2,0.0,0.642857143,0.4,0.2,0.6,0.0
555,1224066,10000,9994,2012/2013,10/20/12 0:00,AWAY_WIN,70.0,66.5,69.33333333,59.0,72.0,68.0,68.33333333,67.33333333,555,0.0,0.25,0.75,0.363636364,0.6,0.225,0.4,0.0
556,1224067,1773,8342,2012/2013,10/20/12 0:00,HOME_WIN,71.0,66.33333333,69.25,66.33333333,71.0,66.0,71.75,65.25,556,0.5,0.5,0.0,0.333333333,0.4,0.395833333,0.4,0.0
557,1224068,9989,9986,2012/2013,10/20/12 0:00,AWAY_WIN,64.0,65.0,60.8,64.33333333,57.0,63.0,63.5,64.16666667,557,1.0,0.0,0.0,0.178571429,0.0,0.181818182,0.4,0.0
558,1224069,9998,9985,2012/2013,10/21/12 0:00,HOME_WIN,64.5,68.0,67.33333333,65.5,71.0,63.0,67.6,64.33333333,558,0.0,0.5,0.5,0.421052632,0.4,0.239130435,0.2,0.0
559,1224070,9984,8203,2012/2013,10/20/12 0:00,AWAY_WIN,71.0,70.0,67.25,65.0,65.0,67.0,66.4,65.83333333,559,0.6,0.2,0.2,0.4375,0.2,0.25,0.2,0.333333333
560,1224071,8342,9994,2012/2013,10/28/12 0:00,AWAY_WIN,70.0,72.0,69.33333333,70.0,72.0,71.0,68.33333333,70.0,560,0.833333333,0.166666667,0.0,0.738095238,0.8,0.243902439,0.5,0.0
561,1224072,9985,9984,2012/2013,10/26/12 0:00,HOME_WIN,70.0,67.0,67.0,68.8,67.0,71.0,67.16666667,70.25,561,0.333333333,0.333333333,0.333333333,0.625,0.6,0.219512195,0.0,0.0
562,1224073,9991,9998,2012/2013,10/27/12 0:00,HOME_WIN,68.0,69.0,65.0,68.0,63.0,71.0,64.5,68.4,562,0.5,0.0,0.5,0.627906977,0.333333333,0.157894737,0.2,0.0
563,1224074,9993,1773,2012/2013,10/27/12 0:00,AWAY_WIN,67.5,66.5,65.0,64.5,66.0,71.0,64.6,66.75,563,0.5,0.5,0.0,0.395348837,0.5,0.166666667,0.2,0.0
564,1224075,9986,8635,2012/2013,10/27/12 0:00,HOME_WIN,70.5,64.0,71.33333333,61.8,74.0,57.0,72.2,63.5,564,0.4166666665,0.5833333335,0.0,0.272727273,0.0,0.545454545,0.333333333,0.0
565,1224076,8571,9987,2012/2013,10/28/12 0:00,DRAW,73.0,67.0,67.4,66.0,65.0,66.0,68.33333333,65.25,565,0.4,0.2,0.4,0.56097561,0.4,0.307692308,0.2,0.0
566,1224077,8203,9989,2012/2013,10/27/12 0:00,HOME_WIN,65.0,71.0,64.25,66.75,63.0,65.0,64.2,66.4,566,0.5,0.0,0.5,0.472222222,0.4,0.115384615,0.2,0.0
567,1224078,8475,10000,2012/2013,10/27/12 0:00,AWAY_WIN,66.5,65.0,63.0,60.0,68.0,65.0,66.16666667,65.33333333,567,0.2916666665,0.7083333335,0.0,0.0,0.0,0.210526316,0.6,1.0
568,1224079,8635,9991,2012/2013,10/30/12 0:00,HOME_WIN,69.0,71.0,66.8,72.0,71.0,74.0,69.5,72.33333333,568,0.666666667,0.0,0.333333333,0.795918367,0.8,0.405405405,0.4,0.0
569,1224080,9987,9985,2012/2013,10/31/12 0:00,AWAY_WIN,67.0,72.66666667,68.8,67.6,71.0,65.0,70.0,68.5,569,0.8,0.0,0.2,0.625,0.666666667,0.234042553,0.166666667,0.0
